TAL,Time,Price
265,11-39-21,124.76
266,11-39-22,124.76
267,11-39-23,124.76
268,11-39-24,124.76
269,11-39-25,124.76
270,11-39-25,124.76
271,11-39-26,124.76
272,11-39-27,124.76
273,11-39-28,124.76
274,11-39-29,124.76
275,11-39-30,124.76
276,11-39-31,124.76
277,11-39-32,124.76
278,11-39-33,124.76
279,11-39-34,124.76
280,11-39-37,124.76
281,11-39-38,124.76
282,11-39-39,124.76
283,11-39-40,124.76
284,11-39-41,124.76
285,11-39-42,124.76
286,11-39-43,124.76
287,11-39-43,124.76
288,11-39-44,124.76
289,11-39-45,124.76
290,11-39-46,124.76
291,11-39-47,124.76
292,11-39-48,124.76
293,11-39-48,124.76
294,11-39-49,124.775
295,11-39-50,124.775
296,11-39-51,124.775
297,11-39-52,124.775
298,11-39-53,124.775
299,11-39-54,124.775
300,11-39-55,124.775
301,11-39-56,124.775
302,11-39-57,124.775
303,11-39-58,124.775
304,11-39-59,124.775
305,11-39-59,124.775
306,11-40-08,124.775
307,11-40-11,124.775
308,11-40-15,124.775
309,11-40-17,124.775
310,11-40-18,124.775
311,11-40-19,124.775
312,11-40-20,124.775
313,11-40-21,124.8583
314,11-40-21,124.8583
315,11-40-22,124.8583
316,11-40-23,124.8583
317,11-40-24,124.8583
318,11-40-25,124.8583
319,11-40-25,124.8583
320,11-40-26,124.8583
321,11-40-27,124.8583
322,11-40-28,124.8583
323,11-40-29,124.8583
324,11-40-30,124.8583
325,11-40-31,124.8583
326,11-40-32,124.8583
327,11-40-32,124.8583
328,11-40-33,124.8583
329,11-40-34,124.8583
330,11-40-35,124.8583
331,11-40-36,124.8583
332,11-40-37,124.8583
333,11-40-37,124.8583
334,11-40-38,124.8583
335,11-40-39,124.8583
336,11-40-41,124.8583
337,11-40-45,124.8583
338,11-40-49,124.8583
339,11-40-53,124.8583
340,11-40-56,124.8583
341,11-40-57,124.8583
342,11-40-58,124.8583
343,11-40-59,124.8583
344,11-41-00,124.8583
345,11-41-01,124.8583
346,11-41-02,124.8583
347,11-41-03,124.86
348,11-41-04,124.79
349,11-41-05,124.79
350,11-41-06,124.79
351,11-41-07,124.79
352,11-41-08,124.79
353,11-41-10,124.79
354,11-41-11,124.79
355,11-41-12,124.79
356,11-41-14,124.79
357,11-41-16,124.79
358,11-41-17,124.79
359,11-41-18,124.79
360,11-41-21,124.79
361,11-41-25,124.79
362,11-41-27,124.79
363,11-41-31,124.79
364,11-41-36,124.79
365,11-41-39,124.79
366,11-41-44,124.79
367,11-41-49,124.79
368,11-41-54,124.79
369,11-41-57,124.58
370,11-42-00,124.58
371,11-42-04,124.58
372,11-42-07,124.58
373,11-42-13,124.58
374,11-42-27,124.58
375,11-42-37,124.58
376,11-42-47,124.68
377,11-42-56,124.68
378,11-42-59,124.68
379,11-43-02,124.68
380,11-43-06,124.68
381,11-43-13,124.68
382,11-43-22,124.52
383,11-43-30,124.52
384,11-43-34,124.52
385,11-43-35,124.52
386,11-43-38,124.52
387,11-43-39,124.53
388,11-43-40,124.53
389,11-43-41,124.53
390,11-43-42,124.53
391,11-43-44,124.53
392,11-43-47,124.55
393,11-43-50,124.55
394,11-43-53,124.51
395,11-43-56,124.51
396,11-43-59,124.51
397,11-44-02,124.51
398,11-44-05,124.51
399,11-44-08,124.51
400,11-44-16,124.51
401,11-44-21,124.51
402,11-44-25,124.51
403,11-44-28,124.51
404,11-44-32,124.51
405,11-44-37,124.51
406,11-44-40,124.51
407,11-44-43,124.51
408,11-44-45,124.51
409,11-44-49,124.51
410,11-44-52,124.51
411,11-44-55,124.51
412,11-44-58,124.51
413,11-45-02,124.51
414,11-45-04,124.51
415,11-45-06,124.51
416,11-45-08,124.51
417,11-45-15,124.51
418,11-45-18,124.51
419,11-45-21,124.51
420,11-45-24,124.51
421,11-45-27,124.51
422,11-45-32,124.51
423,11-45-36,124.51
424,11-45-39,124.51
425,11-45-43,124.51
426,11-45-46,124.51
427,11-45-49,124.51
428,11-45-50,124.51
429,11-45-54,124.51
430,11-45-57,124.51
431,11-46-00,124.51
432,11-46-04,124.51
433,11-46-07,124.51
434,11-46-09,124.51
435,11-46-11,124.51
436,11-46-15,124.51
437,11-46-18,124.51
438,11-46-21,124.51
439,11-46-24,124.51
440,11-46-27,124.51
441,11-46-34,124.51
442,11-46-47,124.51
443,11-46-56,124.51
444,11-47-01,124.5
445,11-47-10,124.5
446,11-47-18,124.5
447,11-47-25,124.5
448,11-47-33,124.5
449,11-47-38,124.5258
450,11-47-45,124.5258
451,11-47-51,124.5258
452,11-47-57,124.4749
453,11-48-03,124.4749
454,11-48-06,124.4749
455,11-48-09,124.47
456,11-48-11,124.47
457,11-48-14,124.47
458,11-48-18,124.47
459,11-48-23,124.47
460,11-48-27,124.47
461,11-48-28,124.47
462,11-48-30,124.47
463,11-48-31,124.47
464,11-48-31,124.47
465,11-48-32,124.47
466,11-48-33,124.59
467,11-48-34,124.59
468,11-48-35,124.59
469,11-48-36,124.59
470,11-48-37,124.59
471,11-48-38,124.59
472,11-48-40,124.59
473,11-48-41,124.59
474,11-48-42,124.59
475,11-48-43,124.59
476,11-48-44,124.59
477,11-48-45,124.59
478,11-48-46,124.59
479,11-48-47,124.59
480,11-48-48,124.59
481,11-48-49,124.59
482,11-48-50,124.59
483,11-48-51,124.59
484,11-48-54,124.59
485,11-48-55,124.59
486,11-48-56,124.59
487,11-48-57,124.59
488,11-48-58,124.59
489,11-49-00,124.59
490,11-49-01,124.59
491,11-49-02,124.59
492,11-49-03,124.59
493,11-49-06,124.59
494,11-49-07,124.59
495,11-49-08,124.59
496,11-49-10,124.59
497,11-49-12,124.59
498,11-49-14,124.59
499,11-49-16,124.59
500,11-49-17,124.59
501,11-49-18,124.59
502,11-49-18,124.59
503,11-49-20,124.59
504,11-49-21,124.685
505,11-49-22,124.685
506,11-49-23,124.685
507,11-49-24,124.685
508,11-49-25,124.685
509,11-49-26,124.685
510,11-49-27,124.685
511,11-49-28,124.685
512,11-49-29,124.685
513,11-49-30,124.685
514,11-49-31,124.685
515,11-49-33,124.685
516,11-49-36,124.685
517,11-49-37,124.685
518,11-49-38,124.685
519,11-49-40,124.685
520,11-49-42,124.685
521,11-49-44,124.685
522,11-49-45,124.685
523,11-49-46,124.685
524,11-49-47,124.685
525,11-49-49,124.685
526,11-49-50,124.685
527,11-49-52,124.685
528,11-49-53,124.685
529,11-49-55,124.685
530,11-49-55,124.685
531,11-49-56,124.685
532,11-49-57,124.685
533,11-49-58,124.685
534,11-49-59,124.685
535,11-50-01,124.685
536,11-50-02,124.685
537,11-50-03,124.685
538,11-50-04,124.68
539,11-50-05,124.68
540,11-50-06,124.68
541,11-50-07,124.68
542,11-50-08,124.68
543,11-50-09,124.68
544,11-50-11,124.68
545,11-50-12,124.68
546,11-50-14,124.68
547,11-50-16,124.68
548,11-50-19,124.68
549,11-50-20,124.68
550,11-50-21,124.68
551,11-50-22,124.68
552,11-50-24,124.68
553,11-50-25,124.68
554,11-50-27,124.68
