TAL,Time,Price
0,07-49-05,122.82
1,07-49-06,122.82
2,07-49-07,122.82
3,07-49-08,122.82
4,07-49-09,122.82
5,07-49-10,122.82
6,07-49-11,122.82
7,07-49-11,122.82
8,07-49-12,122.82
9,07-49-13,122.82
10,07-49-14,122.82
11,07-49-15,122.82
12,07-49-16,122.82
13,07-49-17,122.82
14,07-49-18,122.82
15,07-49-19,122.82
16,07-49-19,122.82
17,07-49-20,122.82
18,07-49-21,122.82
19,07-49-22,122.82
20,07-49-23,122.82
21,07-49-24,122.82
22,07-49-25,122.82
23,07-49-26,122.82
24,07-49-27,122.82
25,07-49-28,122.8228
26,07-49-29,122.8228
27,07-49-30,122.8228
28,07-49-31,122.8228
29,07-49-31,122.8228
30,07-49-32,122.8228
31,07-49-33,122.8228
32,07-49-34,122.8228
33,07-49-35,122.8228
34,07-49-36,122.8228
35,07-49-37,122.8228
36,07-49-37,122.8228
37,07-49-39,122.8228
38,07-49-39,122.8228
39,07-49-40,122.82
40,07-49-41,122.82
41,07-49-42,122.82
42,07-49-43,122.82
43,07-49-44,122.82
44,07-49-44,122.82
45,07-49-45,122.82
46,07-49-46,122.75
47,07-49-47,122.75
48,07-49-48,122.75
49,07-49-49,122.75
50,07-49-50,122.75
51,07-49-50,122.75
52,07-49-51,122.75
53,07-49-52,122.75
54,07-49-53,122.70
55,07-49-54,122.70
56,07-49-55,122.70
57,07-49-56,122.70
58,07-49-56,122.70
59,07-49-57,122.70
60,07-49-58,122.58
61,07-49-59,122.58
62,07-50-00,122.58
63,07-50-00,122.58
64,07-50-03,122.58
65,07-50-03,122.58
66,07-50-04,122.58
67,07-50-05,122.58
68,07-50-06,122.58
69,07-50-07,122.58
70,07-50-08,122.58
71,07-50-08,122.58
72,07-50-09,122.58
73,07-50-10,122.58
74,07-50-11,122.58
75,07-50-12,122.58
76,07-50-12,122.58
77,07-50-13,122.58
78,07-50-14,122.58
79,07-50-15,122.58
80,07-50-16,122.56
81,07-50-17,122.56
82,07-50-17,122.4842
83,07-50-18,122.4842
84,07-50-19,122.484
85,07-50-21,122.465
86,07-50-23,122.37
87,07-50-23,122.37
88,07-50-24,122.37
89,07-50-25,122.37
90,07-50-26,122.37
91,07-50-27,122.37
92,07-50-31,122.54
93,07-50-32,122.54
94,07-50-33,122.54
95,07-50-34,122.54
96,07-50-35,122.54
97,07-50-36,122.54
98,07-50-37,122.605
99,07-50-38,122.605
100,07-50-39,122.605
101,07-50-40,122.605
102,07-50-40,122.605
103,07-50-41,122.605
104,07-50-42,122.605
105,07-50-43,122.605
106,07-50-43,122.605
107,07-50-44,122.605
108,07-50-45,122.605
109,07-50-46,122.605
110,07-50-47,122.605
111,07-50-48,122.605
112,07-50-48,122.605
113,07-50-49,122.605
114,07-50-50,122.605
115,07-50-51,122.605
116,07-50-52,122.605
117,07-50-53,122.605
118,07-50-54,
119,07-50-55,122.605
120,07-50-56,122.605
121,07-50-57,122.605
122,07-50-59,122.605
123,07-51-01,122.605
124,07-51-02,122.605
125,07-51-04,122.605
126,07-51-06,122.605
127,07-51-07,122.605
128,07-51-08,122.605
129,07-51-10,122.605
130,07-51-12,122.605
131,07-51-13,122.605
132,07-51-14,122.605
133,07-51-15,122.605
134,07-51-16,122.605
135,07-51-16,122.605
136,07-51-17,122.605
137,07-51-21,122.605
138,07-51-23,122.605
139,07-51-23,122.605
140,07-51-26,122.605
141,07-51-27,122.605
142,07-51-29,122.605
143,07-51-30,122.605
144,07-51-31,122.64
145,07-51-32,122.64
146,07-51-33,122.64
147,07-51-36,122.64
148,07-51-37,122.64
149,07-51-37,122.64
150,07-51-38,122.64
151,07-51-39,122.64
152,07-51-40,122.64
153,07-51-41,122.64
154,07-51-43,122.64
155,07-51-43,122.64
156,07-51-44,122.64
157,07-51-45,122.64
158,07-51-46,122.64
159,07-51-47,122.64
160,07-51-48,122.64
161,07-51-49,122.64
162,07-51-50,122.64
163,07-51-51,122.64
164,07-51-52,122.64
165,07-51-53,122.64
166,07-51-54,122.64
167,07-51-54,122.64
168,07-51-58,122.64
169,07-51-59,122.64
170,07-52-00,122.64
171,07-52-01,122.64
172,07-52-02,122.64
173,07-52-03,122.64
174,07-52-03,122.64
175,07-52-05,122.64
176,07-52-06,122.64
177,07-52-08,122.64
178,07-52-09,122.64
179,07-52-10,122.64
180,07-52-11,122.64
181,07-52-12,122.64
182,07-52-12,122.64
183,07-52-13,122.64
184,07-52-14,122.64
185,07-52-15,122.56
186,07-52-16,122.56
187,07-52-17,122.56
188,07-52-18,122.56
189,07-52-19,122.56
190,07-52-19,122.56
191,07-52-21,122.56
192,07-52-22,122.56
193,07-52-23,122.56
194,07-52-23,122.56
195,07-52-24,122.56
196,07-52-25,122.56
197,07-52-28,122.560
198,07-52-29,122.560
199,07-52-31,122.560
200,07-52-32,122.560
201,07-52-33,122.6422
202,07-52-34,122.6422
203,07-52-35,122.6422
204,07-52-40,122.6422
205,07-52-41,122.6422
206,07-52-42,122.6422
207,07-52-43,122.6422
208,07-52-44,122.6422
209,07-52-44,122.6422
210,07-52-45,122.6422
211,07-52-46,122.6422
212,07-52-47,122.6422
213,07-52-48,122.6422
214,07-52-49,122.6422
215,07-52-50,122.6422
216,07-52-51,122.6422
