,Time,Price
0,12-30-01,970.88
1,12-30-02,970.88
2,12-30-03,970.88
3,12-30-04,970.88
4,12-30-05,970.88
5,12-30-05,970.88
6,12-30-06,970.88
7,12-30-07,970.88
8,12-30-08,970.88
9,12-30-09,970.88
10,12-30-10,970.88
11,12-30-11,970.88
12,12-30-12,970.88
13,12-30-13,970.88
14,12-30-13,970.88
15,12-30-14,970.88
16,12-30-15,970.88
17,12-30-16,970.88
18,12-30-17,970.88
19,12-30-18,970.88
20,12-30-19,970.88
21,12-30-20,970.88
22,12-30-21,970.88
23,12-30-21,970.88
24,12-30-22,970.88
25,12-30-23,970.88
26,12-30-24,970.88
27,12-30-25,970.88
28,12-30-26,970.88
29,12-30-27,970.88
30,12-30-27,970.88
31,12-30-28,970.75
32,12-30-29,970.75
33,12-30-30,970.75
34,12-30-31,970.75
35,12-30-32,970.75
36,12-30-33,970.75
37,12-30-34,970.75
38,12-30-35,970.75
39,12-30-36,970.75
40,12-30-36,970.83
41,12-30-37,970.83
42,12-30-39,970.83
43,12-30-40,970.83
44,12-30-41,970.83
45,12-30-41,970.83
46,12-30-42,970.83
47,12-30-43,970.83
48,12-30-44,970.83
49,12-30-45,970.83
50,12-30-46,970.83
51,12-30-47,970.90
52,12-30-47,970.90
53,12-30-48,970.90
54,12-30-49,970.90
55,12-30-50,970.90
56,12-30-51,970.90
57,12-30-52,970.90
58,12-30-52,970.90
59,12-30-53,970.79
60,12-30-54,970.79
61,12-30-55,970.79
62,12-30-56,970.79
63,12-30-57,970.79
64,12-30-57,970.79
65,12-30-58,970.79
66,12-30-59,970.79
67,12-31-00,970.79
68,12-31-01,970.79
69,12-31-02,970.79
70,12-31-03,970.79
71,12-31-03,970.79
72,12-31-04,970.79
73,12-31-05,970.79
74,12-31-06,970.79
75,12-31-07,970.71
76,12-31-08,970.71
77,12-31-09,970.71
78,12-31-10,970.555
79,12-31-11,970.555
80,12-31-11,970.555
81,12-31-12,970.5901
82,12-31-13,970.5901
83,12-31-14,970.5901
84,12-31-15,970.5901
85,12-31-16,970.5901
86,12-31-16,970.5901
87,12-31-17,970.5901
88,12-31-18,970.5901
89,12-31-19,970.5901
90,12-31-20,970.5901
91,12-31-21,970.5901
92,12-31-22,970.5901
93,12-31-22,970.5901
94,12-31-23,970.5901
95,12-31-24,970.5901
96,12-31-25,970.5901
97,12-31-26,970.5901
98,12-31-27,970.5901
99,12-31-27,970.5901
100,12-31-28,970.5901
101,12-31-29,970.5901
102,12-31-30,970.5901
103,12-31-31,970.5901
104,12-31-32,970.5901
105,12-31-32,970.5901
106,12-31-33,970.5901
107,12-31-34,970.5901
108,12-31-35,970.5901
109,12-31-36,970.5901
110,12-31-37,970.5901
111,12-31-38,970.5901
112,12-31-39,970.590
113,12-31-39,970.590
114,12-31-40,970.590
115,12-31-42,970.590
116,12-31-42,970.590
117,12-31-43,970.590
118,12-31-44,970.590
119,12-31-45,970.590
120,12-31-46,970.590
121,12-31-47,970.590
122,12-31-48,970.590
123,12-31-48,970.590
124,12-31-49,970.59
125,12-31-50,970.61
126,12-31-51,970.61
127,12-31-52,970.61
128,12-31-53,970.61
129,12-31-54,970.61
130,12-31-55,970.61
131,12-31-56,970.61
132,12-31-56,970.61
133,12-31-57,970.61
134,12-31-58,970.61
135,12-31-59,970.61
136,12-32-00,970.61
137,12-32-01,970.61
138,12-32-02,970.61
139,12-32-02,970.61
140,12-32-03,970.61
141,12-32-04,970.61
142,12-32-05,970.61
143,12-32-06,970.61
144,12-32-06,970.61
145,12-32-07,970.61
146,12-32-08,970.61
147,12-32-09,970.61
148,12-32-10,970.61
149,12-32-10,970.61
