,Time,Price
0,10-30-01,970.07
1,10-30-01,970.07
2,10-30-02,970.07
3,10-30-03,970.07
4,10-30-04,970.07
5,10-30-05,970.07
6,10-30-06,970.07
7,10-30-07,970.07
8,10-30-08,970.07
9,10-30-08,970.07
10,10-30-09,970.07
11,10-30-10,970.07
12,10-30-11,970.07
13,10-30-12,970.07
14,10-30-13,970.07
15,10-30-13,970.07
16,10-30-14,970.07
17,10-30-15,970.07
18,10-30-16,970.07
19,10-30-17,970.07
20,10-30-18,970.07
21,10-30-19,970.07
22,10-30-20,970.07
23,10-30-21,970.07
24,10-30-22,970.07
25,10-30-23,970.07
26,10-30-24,970.07
27,10-30-25,970.07
28,10-30-26,970.07
29,10-30-26,970.07
30,10-30-27,970.07
31,10-30-28,970.07
32,10-30-29,970.07
33,10-30-30,970.07
34,10-30-31,970.07
35,10-30-31,970.07
36,10-30-32,970.07
37,10-30-33,970.07
38,10-30-34,970.07
39,10-30-35,970.07
40,10-30-36,970.07
41,10-30-37,970.07
42,10-30-37,970.07
43,10-30-39,970.07
44,10-30-39,970.0700
45,10-30-40,970.1078
46,10-30-41,970.1078
47,10-30-42,970.1078
48,10-30-43,970.1078
49,10-30-43,970.1078
50,10-30-45,970.1078
51,10-30-45,970.1078
52,10-30-46,970.1078
53,10-30-47,970.1078
54,10-30-48,970.1078
55,10-30-49,970.1078
56,10-30-50,970.1078
57,10-30-51,970.1078
58,10-30-52,970.1078
59,10-30-53,970.1078
60,10-30-54,970.1078
61,10-30-55,970.1078
62,10-30-56,970.1078
63,10-30-57,970.1078
64,10-30-58,970.1078
65,10-30-58,970.1078
66,10-30-59,970.1078
67,10-31-00,970.1078
68,10-31-01,970.1078
69,10-31-03,970.1078
70,10-31-03,970.1078
71,10-31-04,970.1078
72,10-31-05,970.1078
73,10-31-06,970.1078
74,10-31-07,970.1078
75,10-31-08,970.1078
76,10-31-08,970.1078
77,10-31-09,970.1078
78,10-31-10,970.1078
79,10-31-11,970.1078
80,10-31-12,970.1078
81,10-31-12,970.1078
82,10-31-13,970.1078
83,10-31-14,970.1078
84,10-31-15,970.1078
85,10-31-16,970.1078
86,10-31-17,970.1078
87,10-31-18,970.1078
88,10-31-18,970.1078
89,10-31-19,970.1078
90,10-31-20,970.1078
91,10-31-21,970.1078
92,10-31-22,970.1078
93,10-31-23,970.1078
94,10-31-24,970.1078
95,10-31-24,970.1078
96,10-31-25,970.1078
97,10-31-26,970.1078
98,10-31-27,970.11
99,10-31-27,970.14
100,10-31-28,970.14
101,10-31-29,970.14
102,10-31-30,970.14
103,10-31-31,970.14
104,10-31-31,970.14
105,10-31-33,970.14
106,10-31-34,970.14
107,10-31-35,970.14
108,10-31-35,970.14
109,10-31-36,970.14
110,10-31-37,970.14
111,10-31-38,970.14
112,10-31-39,970.14
113,10-31-40,970.14
114,10-31-41,970.14
115,10-31-42,970.14
116,10-31-43,970.14
117,10-31-44,970.14
118,10-31-44,970.14
119,10-31-45,970.14
120,10-31-46,970.14
121,10-31-47,970.14
122,10-31-48,970.14
123,10-31-49,970.14
124,10-31-49,970.14
125,10-31-50,970.14
126,10-31-51,970.14
127,10-31-52,970.14
128,10-31-53,970.14
129,10-31-53,970.14
130,10-31-54,970.14
131,10-31-55,970.14
132,10-31-56,970.14
133,10-31-57,970.14
134,10-31-58,970.14
135,10-31-59,970.14
136,10-31-59,970.14
137,10-32-00,970.14
138,10-32-01,970.14
139,10-32-02,970.14
140,10-32-03,970.19
141,10-32-04,970.252
142,10-32-05,970.252
143,10-32-06,970.252
144,10-32-07,970.252
145,10-32-08,970.252
146,10-32-09,970.252
147,10-32-09,970.252
148,10-32-10,970.252
149,10-32-11,970.252
150,10-32-12,970.252
151,10-32-13,970.252
152,10-32-13,970.252
153,10-32-14,970.252
154,10-32-15,970.252
155,10-32-16,970.252
156,10-32-17,970.252
157,10-32-18,970.252
158,10-32-19,970.252
159,10-32-20,970.252
160,10-32-21,970.25
161,10-32-22,970.25
162,10-32-22,970.25
163,10-32-23,970.25
164,10-32-24,970.25
165,10-32-25,970.25
166,10-32-26,970.25
167,10-32-27,970.25
168,10-32-28,970.25
169,10-32-29,970.25
170,10-32-30,970.25
171,10-32-31,970.25
172,10-32-32,970.25
173,10-32-32,970.25
174,10-32-33,970.25
175,10-32-34,970.25
176,10-32-35,970.25
177,10-32-36,970.25
178,10-32-37,970.25
179,10-32-38,970.25
180,10-32-39,970.25
181,10-32-39,970.25
182,10-32-40,970.25
183,10-32-41,970.25
184,10-32-42,970.25
185,10-32-43,970.25
186,10-32-44,970.25
187,10-32-45,970.25
188,10-32-45,970.25
189,10-32-46,970.25
190,10-32-47,970.25
191,10-32-48,970.25
192,10-32-49,970.25
193,10-32-50,970.25
194,10-32-51,970.25
195,10-32-51,970.25
196,10-32-52,970.25
197,10-32-53,970.25
198,10-32-54,970.25
199,10-32-55,970.25
200,10-32-56,970.25
201,10-32-56,970.25
202,10-32-57,970.25
203,10-32-58,970.25
204,10-32-59,970.25
205,10-33-00,970.25
206,10-33-01,970.25
207,10-33-02,970.25
208,10-33-03,970.25
209,10-33-03,970.25
210,10-33-04,970.25
211,10-33-05,970.25
212,10-33-06,970.25
213,10-33-07,970.25
214,10-33-08,970.25
215,10-33-09,970.25
216,10-33-10,970.25
217,10-33-10,970.25
218,10-33-11,970.25
219,10-33-12,970.25
220,10-33-13,970.25
221,10-33-14,970.25
222,10-33-15,970.25
223,10-33-16,970.25
224,10-33-17,970.25
225,10-33-18,970.25
226,10-33-19,970.25
227,10-33-20,970.25
228,10-33-20,970.25
229,10-33-22,970.25
230,10-33-22,970.25
231,10-33-23,970.25
232,10-33-24,970.25
233,10-33-25,970.25
234,10-33-26,970.25
235,10-33-26,970.25
236,10-33-27,970.25
237,10-33-28,970.25
238,10-33-29,970.25
239,10-33-30,970.25
240,10-33-30,970.25
241,10-33-31,970.25
242,10-33-32,970.25
243,10-33-33,970.25
244,10-33-34,970.25
245,10-33-35,970.25
246,10-33-36,970.25
247,10-33-37,970.25
248,10-33-38,970.25
249,10-33-39,970.25
250,10-33-39,970.25
251,10-33-40,970.165
252,10-33-41,970.165
253,10-33-42,970.165
254,10-33-43,970.165
255,10-33-44,970.165
256,10-33-45,970.165
257,10-33-46,970.165
258,10-33-47,970.165
259,10-33-47,970.165
260,10-33-48,970.165
261,10-33-49,970.165
262,10-33-50,970.165
263,10-33-51,970.165
264,10-33-52,970.165
265,10-33-52,970.165
266,10-33-53,970.165
267,10-33-54,970.165
268,10-33-55,970.165
269,10-33-56,970.165
270,10-33-57,970.165
271,10-33-58,970.165
272,10-33-59,970.165
273,10-33-59,970.165
274,10-34-00,970.165
275,10-34-01,970.165
276,10-34-02,970.16
277,10-34-03,970.16
278,10-34-04,970.16
279,10-34-05,970.16
280,10-34-06,970.16
281,10-34-07,970.16
282,10-34-07,970.16
283,10-34-08,970.16
284,10-34-09,970.16
285,10-34-10,970.16
286,10-34-11,970.16
287,10-34-11,970.16
288,10-34-12,970.16
