,Time,Price
0,11-30-02,971.340
1,11-30-02,971.12
2,11-30-03,971.12
3,11-30-04,971.12
4,11-30-05,971.12
5,11-30-06,971.12
6,11-30-07,971.18
7,11-30-08,971.18
8,11-30-09,971.18
9,11-30-10,971.18
10,11-30-11,971.18
11,11-30-12,971.18
12,11-30-13,971.18
13,11-30-13,971.18
14,11-30-14,971.18
15,11-30-15,971.18
16,11-30-16,971.18
17,11-30-17,971.18
18,11-30-18,971.18
19,11-30-19,971.18
20,11-30-20,971.18
21,11-30-21,971.18
22,11-30-21,971.18
23,11-30-22,971.18
24,11-30-23,971.18
25,11-30-24,971.18
26,11-30-25,971.18
27,11-30-26,971.18
28,11-30-27,971.18
29,11-30-28,971.18
30,11-30-29,971.18
31,11-30-30,971.18
32,11-30-31,971.18
33,11-30-32,971.18
34,11-30-33,971.18
35,11-30-34,971.18
36,11-30-34,971.18
37,11-30-35,971.04
38,11-30-36,971.04
39,11-30-37,971.04
40,11-30-38,971.04
41,11-30-39,971.04
42,11-30-40,971.04
43,11-30-41,971.04
44,11-30-42,971.04
45,11-30-43,971.04
46,11-30-44,971.04
47,11-30-45,971.04
48,11-30-46,971.04
49,11-30-47,971.04
50,11-30-48,971.04
51,11-30-49,971.13
52,11-30-50,971.0825
53,11-30-51,971.0825
54,11-30-52,971.0825
55,11-30-53,971.0825
56,11-30-54,971.0825
57,11-30-55,971.0825
58,11-30-56,971.0825
59,11-30-57,971.0825
60,11-30-58,971.0825
61,11-30-59,971.0825
62,11-31-00,971.0825
63,11-31-01,971.0825
64,11-31-02,971.0825
65,11-31-03,971.0825
66,11-31-04,971.0825
67,11-31-05,971.0825
68,11-31-06,971.0825
69,11-31-07,971.0825
70,11-31-07,971.0825
71,11-31-08,971.0825
72,11-31-09,971.0825
73,11-31-10,971.0825
74,11-31-11,971.0825
75,11-31-12,971.0825
76,11-31-13,971.0825
77,11-31-14,971.0825
78,11-31-14,971.08
79,11-31-15,971.08
80,11-31-16,971.08
81,11-31-17,971.08
82,11-31-18,971.19
83,11-31-19,971.19
84,11-31-19,971.19
85,11-31-20,971.19
86,11-31-21,971.24
87,11-31-22,971.24
88,11-31-23,971.24
89,11-31-24,971.24
90,11-31-25,971.24
91,11-31-26,971.2400
92,11-31-27,971.2400
93,11-31-27,971.2400
94,11-31-28,971.2400
95,11-31-29,971.2400
96,11-31-30,971.2400
97,11-31-31,971.2400
98,11-31-31,971.2400
99,11-31-32,971.2400
100,11-31-33,971.2400
101,11-31-34,971.2400
102,11-31-35,971.2400
103,11-31-36,971.2400
104,11-31-36,971.2400
105,11-31-37,971.2400
106,11-31-38,971.2400
107,11-31-39,971.2400
108,11-31-40,971.2400
109,11-31-41,971.2400
110,11-31-42,971.2400
111,11-31-42,971.2400
112,11-31-43,971.2400
113,11-31-44,971.2400
114,11-31-45,971.2400
115,11-31-46,971.2400
116,11-31-47,971.2400
117,11-31-48,971.24
118,11-31-48,971.36
119,11-31-49,971.36
120,11-31-50,971.36
121,11-31-51,971.36
122,11-31-52,971.36
123,11-31-52,971.36
124,11-31-53,971.36
125,11-31-54,971.36
126,11-31-55,971.36
127,11-31-56,971.36
128,11-31-56,971.36
129,11-31-57,971.36
130,11-31-58,971.36
131,11-31-59,971.36
132,11-32-00,971.36
133,11-32-00,971.36
134,11-32-02,971.36
135,11-32-03,971.36
136,11-32-03,971.36
137,11-32-04,971.36
138,11-32-05,971.36
139,11-32-06,971.36
140,11-32-07,971.36
141,11-32-08,971.36
142,11-32-09,971.36
143,11-32-09,971.36
144,11-32-10,971.36
145,11-32-11,971.36
146,11-32-12,971.36
147,11-32-13,971.36
148,11-32-14,971.36
149,11-32-14,971.36
150,11-32-15,971.36
151,11-32-16,971.36
152,11-32-17,971.36
153,11-32-18,971.3600
154,11-32-19,971.3600
155,11-32-20,971.3600
156,11-32-20,971.3600
157,11-32-21,971.3600
158,11-32-22,971.3600
159,11-32-23,971.3600
160,11-32-24,971.3600
161,11-32-25,971.3600
162,11-32-25,971.3600
163,11-32-26,971.3600
164,11-32-27,971.3600
165,11-32-28,971.360
166,11-32-29,971.360
167,11-32-29,971.325
168,11-32-30,971.325
169,11-32-31,971.325
170,11-32-32,971.325
171,11-32-33,971.325
172,11-32-34,971.325
173,11-32-35,971.325
174,11-32-35,971.325
175,11-32-36,971.325
176,11-32-37,971.325
177,11-32-38,971.325
178,11-32-39,971.325
179,11-32-40,971.325
180,11-32-40,971.325
181,11-32-41,971.325
182,11-32-42,971.33
183,11-32-43,971.33
184,11-32-44,971.33
185,11-32-45,971.33
186,11-32-46,971.33
187,11-32-47,971.33
188,11-32-47,971.33
189,11-32-48,971.33
190,11-32-49,971.33
191,11-32-50,971.33
