AAPL,Time,Price
282,11-35-28,149.03
283,11-35-29,149.0495
284,11-35-30,149.0462
285,11-35-31,149.0462
286,11-35-32,149.0575
287,11-35-33,149.057
288,11-35-34,149.03
289,11-35-35,149.0300
290,11-35-37,149.036
291,11-35-38,149.05
292,11-35-39,149.04
293,11-35-40,149.04
294,11-35-41,149.09
295,11-35-42,
296,11-35-44,149.04
297,11-35-45,149.01
298,11-35-46,149.015
299,11-35-47,148.9964
300,11-35-48,148.97
301,11-35-49,148.9700
302,11-35-50,148.9735
303,11-35-51,148.97
304,11-35-53,148.95
305,11-35-54,148.97
306,11-35-55,148.9774
307,11-35-56,148.95
308,11-35-57,148.96
309,11-35-59,148.94
310,11-35-59,148.94
311,11-36-01,148.90
312,11-36-02,148.91
313,11-36-03,148.89
314,11-36-04,148.85
315,11-36-06,148.7918
316,11-36-08,148.76
317,11-36-09,148.8103
318,11-36-11,148.815
319,11-36-12,148.82
320,11-36-13,148.8179
321,11-36-14,148.8599
322,11-36-15,148.88
323,11-36-16,148.89
324,11-36-18,148.89
325,11-36-19,148.9000
326,11-36-20,148.9025
327,11-36-21,148.9025
328,11-36-22,148.88
329,11-36-23,148.85
330,11-36-24,148.8602
331,11-36-25,148.83
332,11-36-26,148.79
333,11-36-27,148.81
334,11-36-28,148.74
335,11-36-29,148.70
336,11-36-31,148.69
337,11-36-32,148.749
338,11-36-33,148.75
339,11-36-34,148.73
340,11-36-35,148.71
341,11-36-36,148.65
342,11-36-37,148.75
343,11-36-39,148.65
344,11-36-40,148.71
345,11-36-42,148.7100
346,11-36-43,148.77
347,11-36-44,148.77
348,11-36-45,148.79
349,11-36-46,148.78
350,11-36-47,148.86
351,11-36-49,148.8348
352,11-36-50,148.84
353,11-36-51,148.8692
354,11-36-52,148.87
355,11-36-53,148.93
356,11-36-55,148.95
357,11-36-56,148.92
358,11-36-57,148.93
359,11-36-58,148.93
360,11-36-59,148.9550
361,11-37-01,148.93
362,11-37-02,148.93
363,11-37-03,148.94
364,11-37-04,148.94
365,11-37-05,148.97
366,11-37-06,148.96
367,11-37-08,148.970
368,11-37-09,148.95
369,11-37-10,148.9500
370,11-37-11,148.95
371,11-37-12,148.94
372,11-37-13,148.94
373,11-37-14,148.949
374,11-37-15,148.855
375,11-37-16,148.91
376,11-37-18,148.89
377,11-37-19,148.89
378,11-37-20,148.89
379,11-37-21,148.89
380,11-37-23,148.90
381,11-37-24,148.8933
382,11-37-25,148.89
383,11-37-26,148.90
384,11-37-28,148.90
385,11-37-29,148.89
386,11-37-30,148.89
387,11-37-31,148.8910
388,11-37-32,148.9008
389,11-37-33,148.9100
390,11-37-34,148.91
391,11-37-35,148.91
392,11-37-36,148.9300
393,11-37-38,148.9270
394,11-37-39,148.935
395,11-37-40,148.950
396,11-37-41,148.93
397,11-37-42,148.94
398,11-37-44,148.94
399,11-37-45,148.9100
400,11-37-46,148.91
401,11-37-47,148.86
402,11-37-48,148.86
403,11-37-50,148.8700
404,11-37-51,148.8946
405,11-37-52,148.8946
406,11-37-53,148.89
407,11-37-54,148.870
408,11-37-55,148.870
409,11-37-56,148.86
410,11-37-57,148.86
411,11-37-58,148.86
412,11-38-00,148.84
413,11-38-01,148.795
414,11-38-02,148.79
415,11-38-03,148.8401
416,11-38-04,148.8401
417,11-38-05,148.8446
418,11-38-07,148.84
419,11-38-08,148.84
420,11-38-09,148.880
421,11-38-10,148.8900
422,11-38-10,148.8868
423,11-38-11,148.90
424,11-38-12,148.9092
425,11-38-13,148.9092
426,11-38-15,148.909
427,11-38-16,148.93
428,11-38-17,148.89
429,11-38-18,148.94
430,11-38-19,148.94
431,11-38-20,148.94
432,11-38-21,148.93
433,11-38-22,148.88
434,11-38-23,148.8935
435,11-38-24,148.9302
436,11-38-25,148.90
437,11-38-26,148.900
438,11-38-27,148.90
439,11-38-28,148.90
440,11-38-30,148.88
441,11-38-31,148.87
442,11-38-31,148.870
443,11-38-33,148.870
444,11-38-34,148.8800
445,11-38-35,148.8705
446,11-38-36,148.86
447,11-38-37,148.8814
448,11-38-39,148.875
449,11-38-40,148.89
450,11-38-42,148.91
451,11-38-43,148.91
452,11-38-45,148.91
453,11-38-46,148.88
454,11-38-47,148.88
455,11-38-48,148.880
456,11-38-49,148.8606
457,11-38-50,148.86
458,11-38-51,148.86
459,11-38-52,148.88
460,11-38-53,148.88
461,11-38-54,148.91
462,11-38-56,148.91
463,11-38-57,148.95
464,11-38-58,148.97
465,11-39-00,148.97
466,11-39-01,148.98
467,11-39-02,148.96
468,11-39-03,148.98
469,11-39-04,149.00
470,11-39-05,149.00
471,11-39-07,149.03
472,11-39-08,149.03
473,11-39-09,148.99
474,11-39-10,149.01
475,11-39-11,149.00
476,11-39-12,149.00
477,11-39-13,149.01
478,11-39-14,149.010
479,11-39-16,149.03
480,11-39-17,149.01
481,11-39-18,149.0036
482,11-39-19,149.0017
483,11-39-20,148.9801
484,11-39-21,148.98
485,11-39-22,148.98
486,11-39-24,148.98
487,11-39-24,148.98
488,11-39-25,148.98
489,11-39-26,149.00
490,11-39-27,149.03
491,11-39-28,149.03
492,11-39-30,149.02
493,11-39-31,149.02
494,11-39-32,149.0600
495,11-39-33,149.06
496,11-39-34,149.09
497,11-39-35,149.09
498,11-39-36,149.09
499,11-39-37,149.07
500,11-39-38,149.0700
501,11-39-40,149.08
502,11-39-41,149.085
503,11-39-42,149.08
504,11-39-43,149.0800
505,11-39-44,149.09
506,11-39-45,149.09
507,11-39-47,149.07
508,11-39-48,148.99
509,11-39-49,149.015
510,11-39-50,149.01
511,11-39-52,149.08
512,11-39-53,149.03
513,11-39-54,149.01
514,11-39-55,149.070
515,11-39-56,149.015
516,11-39-57,149.02
517,11-39-58,149.02
518,11-40-00,149.06
519,11-40-01,149.04
520,11-40-02,149.0900
521,11-40-03,149.09
522,11-40-04,149.11
523,11-40-05,149.170
524,11-40-06,149.15
525,11-40-08,149.1599
526,11-40-09,149.18
527,11-40-10,149.1730
528,11-40-11,149.17
529,11-40-12,149.18
530,11-40-13,149.19
531,11-40-14,149.19
532,11-40-15,149.19
533,11-40-16,149.24
534,11-40-17,149.24
535,11-40-18,149.25
536,11-40-19,149.23
537,11-40-20,149.27
538,11-40-21,149.20
539,11-40-23,149.23
540,11-40-24,149.21
541,11-40-25,149.21
542,11-40-26,149.18
543,11-40-27,149.180
544,11-40-28,149.19
545,11-40-29,149.1920
546,11-40-30,149.14
547,11-40-31,149.14
548,11-40-33,149.14
549,11-40-33,149.17
550,11-40-34,149.17
551,11-40-35,149.20
552,11-40-37,149.21
553,11-40-38,149.21
554,11-40-39,149.20
555,11-40-40,149.20
556,11-40-41,149.2200
557,11-40-42,149.21
558,11-40-43,149.1661
559,11-40-44,149.16
560,11-40-45,149.22
561,11-40-46,149.21
562,11-40-47,149.21
563,11-40-48,149.23
564,11-40-49,149.230
565,11-40-50,149.23
566,11-40-52,149.25
567,11-40-53,149.21
568,11-40-54,149.21
569,11-40-55,149.21
570,11-40-56,149.1900
571,11-40-57,149.25
572,11-40-58,149.24
573,11-41-01,149.18
574,11-41-02,149.180
575,11-41-03,149.160
576,11-41-04,149.16
577,11-41-05,149.16
578,11-41-06,149.16
579,11-41-07,149.17
580,11-41-09,149.1692
581,11-41-09,149.16
582,11-41-11,149.153
583,11-41-12,149.179
584,11-41-13,149.179
585,11-41-14,149.1840
586,11-41-15,149.1840
587,11-41-16,149.1840
588,11-41-17,149.18
589,11-41-18,149.1782
590,11-41-19,149.18
591,11-41-20,149.1782
592,11-41-22,149.18
593,11-41-23,149.21
594,11-41-24,149.219
595,11-41-25,149.2190
596,11-41-26,149.22
597,11-41-27,149.220
598,11-41-28,149.22
599,11-41-29,149.22
600,11-41-30,149.19
601,11-41-31,149.19
602,11-41-33,149.2040
603,11-41-34,149.1973
604,11-41-35,149.20
605,11-41-36,149.19
606,11-41-38,149.21
607,11-41-39,149.21
608,11-41-40,149.21
609,11-41-41,149.23
610,11-41-42,149.22
611,11-41-44,149.22
612,11-41-45,149.19
613,11-41-46,149.18
614,11-41-47,149.18
615,11-41-48,149.18
616,11-41-50,149.16
617,11-41-51,149.1676
618,11-41-52,149.1400
619,11-41-53,149.1200
620,11-41-55,149.12
621,11-41-56,149.11
622,11-41-57,149.11
623,11-41-58,149.16
624,11-41-59,149.1600
625,11-42-00,149.160
626,11-42-01,149.17
627,11-42-02,149.175
628,11-42-04,149.18
629,11-42-05,149.1856
630,11-42-06,149.1856
631,11-42-07,149.1800
632,11-42-08,149.1632
633,11-42-09,149.16
634,11-42-11,149.1600
635,11-42-12,149.14
636,11-42-13,149.14
637,11-42-14,149.14
638,11-42-15,149.16
639,11-42-16,149.13
640,11-42-18,149.13
641,11-42-19,149.15
642,11-42-20,149.15
643,11-42-21,149.13
644,11-42-22,149.13
645,11-42-23,149.15
646,11-42-24,149.13
647,11-42-25,149.13
648,11-42-26,149.11
649,11-42-27,149.11
650,11-42-28,149.09
651,11-42-29,149.0900
652,11-42-30,149.0900
653,11-42-31,149.06
654,11-42-32,149.06
655,11-42-33,149.06
656,11-42-34,149.0582
657,11-42-36,149.05
658,11-42-37,149.07
659,11-42-39,149.050
660,11-42-40,149.050
661,11-42-41,149.06
662,11-42-42,149.0406
663,11-42-43,149.04
664,11-42-44,149.04
665,11-42-46,149.020
666,11-42-47,149.01
667,11-42-48,148.93
668,11-42-49,148.93
669,11-42-50,148.9213
670,11-42-51,148.96
671,11-42-52,148.97
672,11-42-53,148.980
673,11-42-55,148.969
674,11-42-56,148.97
675,11-42-57,148.96
676,11-42-58,148.90
677,11-42-59,148.90
678,11-43-00,148.87
679,11-43-01,148.81
680,11-43-03,148.81
681,11-43-04,148.73
682,11-43-05,148.73
683,11-43-07,148.76
684,11-43-08,148.79
685,11-43-09,148.7900
686,11-43-10,148.7565
687,11-43-11,148.76
688,11-43-12,148.76
689,11-43-13,148.78
690,11-43-14,148.78
691,11-43-15,148.82
692,11-43-16,148.78
693,11-43-17,148.71
694,11-43-18,148.74
695,11-43-19,148.81
696,11-43-20,148.83
697,11-43-21,148.8300
698,11-43-23,148.84
699,11-43-25,148.8141
700,11-43-26,148.81
701,11-43-27,148.81
702,11-43-29,148.81
703,11-43-30,148.79
704,11-43-31,148.79
705,11-43-32,148.79
706,11-43-33,148.79
707,11-43-34,148.79
708,11-43-35,148.780
709,11-43-37,148.785
710,11-43-38,148.79
711,11-43-39,148.78
712,11-43-40,148.78
713,11-43-41,148.78
714,11-43-42,148.77
715,11-43-43,148.77
716,11-43-45,148.76
717,11-43-46,148.76
718,11-43-47,148.74
719,11-43-48,148.74
720,11-43-49,148.699
721,11-43-51,148.69
722,11-43-52,148.68
723,11-43-53,148.65
724,11-43-54,148.67
725,11-43-55,148.69
726,11-43-56,148.66
727,11-43-57,148.58
728,11-43-58,148.62
729,11-43-59,148.64
730,11-44-01,148.67
731,11-44-02,148.75
732,11-44-03,148.65
733,11-44-04,148.65
734,11-44-05,148.6732
735,11-44-06,148.66
736,11-44-07,148.660
737,11-44-08,148.71
738,11-44-09,148.71
739,11-44-10,148.72
740,11-44-11,148.7200
741,11-44-13,148.72
742,11-44-14,148.74
743,11-44-15,148.73
744,11-44-16,148.73
745,11-44-17,148.66
746,11-44-18,148.66
747,11-44-19,148.60
748,11-44-20,148.60
749,11-44-22,148.60
750,11-44-23,148.63
751,11-44-24,148.63
752,11-44-25,148.63
753,11-44-27,148.61
754,11-44-28,148.65
755,11-44-29,148.65
756,11-44-30,148.67
757,11-44-31,148.6225
758,11-44-32,148.62
759,11-44-33,148.60
760,11-44-34,148.60
761,11-44-36,148.61
762,11-44-37,148.64
763,11-44-37,148.64
764,11-44-39,148.52
765,11-44-39,148.51
766,11-44-40,148.52
767,11-44-42,148.50
768,11-44-43,148.51
769,11-44-44,148.5000
770,11-44-45,148.52
771,11-44-47,148.52
772,11-44-48,148.52
773,11-44-49,148.51
774,11-44-50,148.49
775,11-44-51,148.4975
776,11-44-52,148.49
777,11-44-53,148.49
778,11-44-54,148.50
779,11-44-55,148.495
780,11-44-57,148.50
781,11-44-58,148.49
782,11-44-59,148.490
783,11-45-00,148.485
784,11-45-01,148.4755
785,11-45-02,148.49
786,11-45-03,148.4900
787,11-45-04,148.49
788,11-45-05,148.47
789,11-45-06,148.48
790,11-45-07,148.48
791,11-45-08,148.48
792,11-45-09,148.48
793,11-45-11,148.4832
794,11-45-12,148.4872
795,11-45-13,148.485
796,11-45-14,148.49
797,11-45-15,148.49
798,11-45-17,148.49
799,11-45-18,148.49
800,11-45-19,148.475
801,11-45-20,148.385
802,11-45-21,148.38
803,11-45-22,148.380
804,11-45-23,148.37
805,11-45-24,148.4100
806,11-45-25,148.41
807,11-45-26,148.4274
808,11-45-27,148.4274
809,11-45-28,148.450
810,11-45-30,148.45
811,11-45-30,148.46
812,11-45-32,148.4600
813,11-45-33,148.42
814,11-45-34,148.435
815,11-45-35,148.4399
816,11-45-36,148.44
817,11-45-37,148.62
818,11-45-38,148.605
819,11-45-40,148.57
820,11-45-41,148.52
821,11-45-42,148.50
822,11-45-43,148.45
823,11-45-44,148.46
824,11-45-45,148.47
825,11-45-46,148.47
826,11-45-47,148.44
827,11-45-48,148.467
828,11-45-49,148.44
829,11-45-50,148.48
830,11-45-52,148.46
831,11-45-53,148.48
832,11-45-54,148.46
833,11-45-56,148.47
834,11-45-57,148.4450
835,11-45-58,148.45
836,11-45-59,148.45
837,11-46-00,148.44
838,11-46-01,148.425
839,11-46-02,148.43
840,11-46-04,148.42
841,11-46-05,148.37
842,11-46-06,148.3631
843,11-46-07,148.3631
844,11-46-08,148.38
845,11-46-09,148.38
846,11-46-10,148.39
847,11-46-12,148.39
848,11-46-13,148.3646
849,11-46-14,148.36
850,11-46-16,148.38
851,11-46-17,148.3800
852,11-46-18,148.391
853,11-46-19,148.39
854,11-46-20,148.38
855,11-46-21,148.38
856,11-46-22,148.38
857,11-46-23,148.42
858,11-46-24,148.39
859,11-46-26,148.41
860,11-46-27,148.43
861,11-46-28,148.35
862,11-46-29,148.25
863,11-46-30,148.2736
864,11-46-31,148.29
865,11-46-32,148.2725
866,11-46-33,148.2465
867,11-46-35,148.2504
868,11-46-36,148.2504
869,11-46-37,148.2600
870,11-46-38,148.26
871,11-46-39,148.30
872,11-46-41,148.28
873,11-46-42,148.240
874,11-46-42,148.26
875,11-46-44,148.250
876,11-46-45,148.2499
877,11-46-46,148.24
878,11-46-47,148.26
879,11-46-48,148.255
880,11-46-49,148.23
881,11-46-50,148.00
882,11-46-51,147.88
883,11-46-53,147.7799
884,11-46-54,147.35
885,11-46-55,147.41
886,11-46-56,147.41
887,11-46-57,147.3701
888,11-46-59,147.47
889,11-47-00,147.70
890,11-47-01,147.47
891,11-47-02,147.4600
892,11-47-03,147.38
893,11-47-05,147.26
894,11-47-05,147.34
895,11-47-06,147.30
896,11-47-07,147.25
897,11-47-09,147.14
898,11-47-10,147.20
899,11-47-11,147.32
900,11-47-12,147.28
901,11-47-13,147.38
902,11-47-14,147.36
903,11-47-16,147.39
904,11-47-17,147.50
905,11-47-18,147.42
906,11-47-19,147.42
907,11-47-20,147.42
908,11-47-21,147.50
909,11-47-23,147.58
910,11-47-23,147.50
911,11-47-25,147.45
912,11-47-26,147.50
913,11-47-27,147.40
914,11-47-28,147.47
915,11-47-29,147.488
916,11-47-30,147.55
917,11-47-31,147.61
918,11-47-32,147.61
919,11-47-34,147.64
920,11-47-35,147.62
921,11-47-36,147.62
922,11-47-37,147.56
923,11-47-38,147.58
924,11-47-39,147.5800
925,11-47-41,147.59
926,11-47-42,147.59
927,11-47-43,147.61
928,11-47-44,147.61
929,11-47-46,147.58
930,11-47-47,147.56
931,11-47-48,147.47
932,11-47-49,147.46
933,11-47-51,147.56
934,11-47-52,147.57
935,11-47-53,147.57
936,11-47-54,147.57
937,11-47-55,147.54
938,11-47-56,147.5801
939,11-47-58,147.60
940,11-47-59,147.645
941,11-48-00,147.65
942,11-48-01,147.63
943,11-48-02,147.63
944,11-48-03,147.57
945,11-48-04,147.48
946,11-48-05,147.48
947,11-48-06,147.46
948,11-48-07,147.40
949,11-48-08,147.325
950,11-48-09,147.38
951,11-48-10,147.3669
952,11-48-11,147.3669
953,11-48-12,147.48
954,11-48-13,147.48
955,11-48-14,147.51
956,11-48-15,147.570
957,11-48-16,147.58
958,11-48-17,147.6000
959,11-48-18,147.57
960,11-48-19,147.54
961,11-48-22,147.530
962,11-48-23,147.53
963,11-48-24,147.5162
964,11-48-25,147.50
965,11-48-26,147.48
966,11-48-28,147.41
967,11-48-29,147.435
968,11-48-30,147.432
969,11-48-32,147.4200
970,11-48-33,147.42
971,11-48-34,147.42
972,11-48-35,147.5700
973,11-48-38,147.51
974,11-48-39,147.51
975,11-48-40,147.495
976,11-48-41,147.49
977,11-48-42,147.43
978,11-48-43,147.390
979,11-48-46,147.45
980,11-48-47,147.38
981,11-48-48,147.38
982,11-48-49,147.36
983,11-48-50,147.3584
984,11-48-51,147.35
985,11-48-52,147.33
986,11-48-53,147.28
987,11-48-54,147.16
988,11-48-56,147.14
989,11-48-57,147.090
990,11-48-58,147.10
991,11-48-59,147.06
992,11-49-00,147.09
993,11-49-02,147.02
994,11-49-03,147.00
995,11-49-04,146.99
996,11-49-05,146.97
997,11-49-06,147.10
998,11-49-07,147.155
999,11-49-08,147.16
1000,11-49-10,147.16
1001,11-49-11,147.20
1002,11-49-12,147.1535
1003,11-49-14,147.1901
1004,11-49-15,147.1901
1005,11-49-16,147.2019
1006,11-49-17,147.2101
1007,11-49-19,147.18
1008,11-49-21,147.2200
1009,11-49-23,147.22
1010,11-49-25,147.20
1011,11-49-26,147.21
1012,11-49-29,147.00
1013,11-49-30,146.9000
1014,11-49-33,146.87
1015,11-49-34,146.88
1016,11-49-35,146.88
1017,11-49-37,146.89
1018,11-49-38,146.83
1019,11-49-40,146.7932
1020,11-49-41,146.72
1021,11-49-42,146.61
1022,11-49-44,146.60
1023,11-49-45,146.5899
1024,11-49-48,146.4804
1025,11-49-49,146.41
1026,11-49-50,146.45
1027,11-49-51,146.43
1028,11-49-52,146.48
1029,11-49-53,146.48
1030,11-49-54,146.475
1031,11-49-55,146.42
1032,11-49-57,146.32
1033,11-49-58,146.36
1034,11-49-59,146.30
1035,11-50-00,146.38
1036,11-50-02,146.390
1037,11-50-03,146.40
1038,11-50-04,146.21
1039,11-50-05,146.220
1040,11-50-06,146.32
1041,11-50-07,146.36
1042,11-50-08,146.36
1043,11-50-09,146.16
1044,11-50-10,146.12
1045,11-50-11,146.19
1046,11-50-12,146.26
1047,11-50-13,146.25
1048,11-50-14,146.3538
1049,11-50-15,146.29
1050,11-50-16,146.33
1051,11-50-17,146.18
1052,11-50-18,146.25
1053,11-50-21,146.10
1054,11-50-24,146.13
1055,11-50-25,146.24
1056,11-50-27,146.0784
1057,11-50-34,146.17
1058,11-50-38,146.26
1059,11-50-40,146.29
1060,11-50-41,146.39
1061,11-50-43,146.43
1062,11-50-44,146.58
1063,11-50-46,146.53
1064,11-50-47,146.58
1065,11-50-48,146.70
1066,11-50-49,146.65
1067,11-50-51,146.65
1068,11-50-52,146.73
1069,11-50-53,146.7000
1070,11-50-54,146.726
1071,11-50-56,146.78
1072,11-50-57,146.7101
1073,11-50-58,146.7302
1074,11-50-59,146.72
1075,11-51-00,146.75
1076,11-51-01,146.7262
1077,11-51-02,146.715
1078,11-51-04,146.73
1079,11-51-05,146.71
1080,11-51-08,146.71
1081,11-51-09,146.7284
1082,11-51-10,146.76
1083,11-51-11,146.77
1084,11-51-12,146.79
1085,11-51-13,146.7900
1086,11-51-13,146.8099
1087,11-51-14,146.8099
1088,11-51-16,146.81
1089,11-51-17,146.82
1090,11-51-18,146.82
1091,11-51-19,146.82
1092,11-51-20,146.84
1093,11-51-21,146.8301
1094,11-51-22,146.850
1095,11-51-23,146.87
1096,11-51-24,146.87
1097,11-51-25,146.88
1098,11-51-26,146.98
1099,11-51-27,146.98
1100,11-51-29,146.9889
1101,11-51-30,146.999
1102,11-51-32,147.05
1103,11-51-33,147.06
1104,11-51-34,147.05
1105,11-51-35,147.09
1106,11-51-36,
1107,11-51-37,147.126
1108,11-51-38,147.09
1109,11-51-39,147.09
1110,11-51-40,147.07
1111,11-51-41,147.09
1112,11-51-42,147.08
1113,11-51-44,147.10
1114,11-51-45,147.0801
1115,11-51-46,147.0800
1116,11-51-47,147.16
1117,11-51-48,147.16
1118,11-51-49,147.1599
1119,11-51-50,147.14
1120,11-51-51,147.209
1121,11-51-52,147.209
1122,11-51-53,147.21
1123,11-51-54,147.26
1124,11-51-55,147.26
1125,11-51-56,147.3000
1126,11-51-58,147.32
1127,11-52-00,147.33
1128,11-52-01,147.3201
1129,11-52-06,147.33
1130,11-52-07,147.2900
1131,11-52-08,147.32
1132,11-52-09,147.315
1133,11-52-10,147.35
1134,11-52-11,147.33
1135,11-52-12,147.33
