AAPL,Time,Price
580,10-42-09,149.0700
581,10-42-10,149.07
582,10-42-11,149.07
583,10-42-12,149.07
584,10-42-13,149.075
585,10-42-14,149.07
586,10-42-15,149.07
587,10-42-16,149.07
588,10-42-17,149.08
589,10-42-18,149.08
590,10-42-19,149.12
591,10-42-20,149.12
592,10-42-21,149.1702
593,10-42-22,149.17
594,10-42-24,149.145
595,10-42-25,149.16
596,10-42-26,149.16
597,10-42-32,149.16
598,10-42-33,149.2099
599,10-42-34,149.2099
600,10-42-37,149.2101
601,10-42-38,149.21
602,10-42-39,149.2050
603,10-42-41,149.21
604,10-42-43,149.173
605,10-42-44,149.17
606,10-42-45,149.175
607,10-42-46,149.1748
608,10-42-47,149.1748
609,10-42-48,149.22
610,10-42-49,149.35
611,10-42-51,149.330
612,10-42-52,149.305
613,10-42-53,149.26
614,10-42-55,149.26
615,10-42-56,149.240
616,10-42-57,149.24
617,10-42-58,149.2399
618,10-42-59,149.24
619,10-43-00,149.255
620,10-43-01,149.255
621,10-43-02,149.25
622,10-43-03,149.24
623,10-43-04,149.22
624,10-43-05,149.220
625,10-43-07,149.21
626,10-43-08,149.21
627,10-43-09,149.24
628,10-43-11,149.257
629,10-43-12,149.235
630,10-43-13,149.26
631,10-43-14,149.27
632,10-43-15,149.27
633,10-43-16,149.30
634,10-43-17,149.30
635,10-43-18,149.26
636,10-43-19,149.26
637,10-43-20,149.26
638,10-43-21,149.26
639,10-43-23,149.28
640,10-43-23,149.28
641,10-43-24,149.2800
642,10-43-26,149.28
643,10-43-27,149.280
644,10-43-28,149.31
645,10-43-29,149.300
646,10-43-30,149.32
647,10-43-31,149.32
648,10-43-32,149.33
649,10-43-34,149.3318
650,10-43-35,149.3111
651,10-43-36,149.3366
652,10-43-37,149.3366
653,10-43-38,149.34
654,10-43-39,149.33
655,10-43-41,149.31
656,10-43-43,149.3400
657,10-43-44,149.37
658,10-43-46,149.40
659,10-43-47,149.40
660,10-43-48,149.40
661,10-43-49,149.40
662,10-43-51,149.38
663,10-43-52,149.4017
664,10-43-53,149.40
665,10-43-54,149.40
666,10-43-55,149.3954
667,10-43-56,149.40
668,10-44-00,149.4000
669,10-44-02,149.37
670,10-44-03,149.3684
671,10-44-04,149.37
672,10-44-05,149.39
673,10-44-06,149.39
674,10-44-08,149.390
675,10-44-09,149.40
676,10-44-10,149.435
677,10-44-11,149.44
678,10-44-12,149.43
679,10-44-13,149.43
680,10-44-15,149.43
681,10-44-16,149.4300
682,10-44-17,149.46
683,10-44-18,149.48
684,10-44-20,149.48
685,10-44-21,149.50
686,10-44-22,149.50
687,10-44-23,149.475
688,10-44-24,149.4625
689,10-44-25,149.46
690,10-44-26,149.4800
691,10-44-28,149.48
692,10-44-29,149.49
693,10-44-30,149.46
694,10-44-31,149.460
695,10-44-32,149.465
696,10-44-33,149.46
697,10-44-34,149.49
698,10-44-35,149.5139
699,10-44-37,149.54
700,10-44-38,149.54
701,10-44-39,149.540
702,10-44-41,149.535
703,10-44-42,149.54
704,10-44-43,149.51
705,10-44-44,149.52
706,10-44-45,149.52
707,10-44-46,149.56
708,10-44-47,149.560
709,10-44-48,149.54
710,10-44-49,149.52
711,10-44-51,149.5210
712,10-44-52,149.52
713,10-44-53,149.565
714,10-44-54,149.62
715,10-44-55,149.62
716,10-44-56,149.6053
717,10-44-57,149.615
718,10-44-58,149.61
719,10-45-00,149.61
720,10-45-01,149.5908
721,10-45-02,149.57
722,10-45-03,149.5700
723,10-45-04,149.590
724,10-45-05,149.57
725,10-45-06,149.5798
726,10-45-08,149.550
727,10-45-09,149.555
728,10-45-10,149.5800
729,10-45-11,149.58
730,10-45-13,149.5812
731,10-45-13,149.6000
732,10-45-14,149.60
733,10-45-16,149.60
734,10-45-17,149.61
735,10-45-18,149.62
736,10-45-20,149.63
737,10-45-21,149.62
738,10-45-22,149.61
739,10-45-24,149.63
740,10-45-24,149.60
741,10-45-26,149.59
742,10-45-27,149.59
743,10-45-28,149.57
744,10-45-29,149.57
745,10-45-30,149.62
746,10-45-31,149.6184
747,10-45-32,149.6062
748,10-45-34,149.605
749,10-45-34,149.597
750,10-45-36,149.58
751,10-45-37,149.56
752,10-45-37,149.50
753,10-45-39,149.5000
754,10-45-40,149.504
755,10-45-41,149.5100
756,10-45-42,149.5100
757,10-45-43,149.48
758,10-45-44,149.48
759,10-45-46,149.48
760,10-45-47,149.47
761,10-45-48,149.47
762,10-45-49,149.4616
763,10-45-50,149.57
764,10-45-51,149.57
765,10-45-52,149.56
766,10-45-53,149.5600
767,10-45-55,149.57
768,10-45-56,149.585
769,10-45-57,149.56
770,10-45-59,149.5630
771,10-46-00,149.57
772,10-46-01,149.5500
773,10-46-02,149.55
774,10-46-03,149.55
775,10-46-05,149.55
776,10-46-06,149.5500
777,10-46-07,149.56
778,10-46-08,149.57
779,10-46-09,149.570
780,10-46-10,149.56
781,10-46-11,149.58
782,10-46-13,149.58
783,10-46-14,149.6068
784,10-46-16,149.62
785,10-46-16,149.61
786,10-46-17,149.61
787,10-46-18,149.6100
788,10-46-19,149.6108
789,10-46-21,149.61
790,10-46-22,149.61
791,10-46-24,149.63
792,10-46-25,149.620
793,10-46-26,149.62
794,10-46-27,149.610
795,10-46-28,149.610
796,10-46-29,149.615
797,10-46-30,149.62
798,10-46-31,149.6150
799,10-46-32,149.62
800,10-46-33,149.62
801,10-46-34,149.70
802,10-46-35,149.69
803,10-46-36,149.69
804,10-46-37,149.6900
805,10-46-38,149.7000
806,10-46-40,149.706
807,10-46-41,149.68
808,10-46-42,149.6703
809,10-46-43,149.69
810,10-46-45,149.69
811,10-46-46,149.66
812,10-46-47,149.63
813,10-46-47,149.63
814,10-46-48,149.66
815,10-46-50,149.65
816,10-46-50,149.64
817,10-46-52,149.67
818,10-46-53,149.6400
819,10-46-54,149.65
820,10-46-55,149.6500
821,10-46-56,149.650
822,10-46-57,149.68
823,10-46-59,149.68
824,10-47-00,149.68
825,10-47-01,149.70
826,10-47-02,149.70
827,10-47-03,149.71
828,10-47-04,149.71
829,10-47-06,149.695
830,10-47-07,149.69
831,10-47-08,149.71
832,10-47-10,149.71
833,10-47-11,149.70
834,10-47-12,149.695
835,10-47-14,149.71
836,10-47-15,149.7100
837,10-47-16,149.71
838,10-47-17,149.65
839,10-47-19,149.68
840,10-47-20,149.68
841,10-47-21,149.68
842,10-47-22,149.66
843,10-47-23,149.666
844,10-47-24,149.67
845,10-47-25,149.68
846,10-47-27,149.660
847,10-47-28,149.68
848,10-47-29,149.69
849,10-47-31,149.69
850,10-47-31,149.7200
851,10-47-33,149.72
852,10-47-34,149.72
853,10-47-35,149.70
854,10-47-36,149.7200
855,10-47-37,149.72
856,10-47-38,149.71
857,10-47-39,149.7000
858,10-47-40,149.69
859,10-47-41,149.68
860,10-47-42,149.675
861,10-47-44,149.675
862,10-47-45,149.69
863,10-47-46,149.71
864,10-47-47,149.71
865,10-47-48,149.71
866,10-47-49,149.705
867,10-47-50,149.7050
868,10-47-51,149.70
869,10-47-52,149.70
870,10-47-53,149.70
871,10-47-54,149.70
872,10-47-55,149.70
873,10-47-56,149.7100
874,10-47-57,149.71
875,10-47-58,149.72
876,10-47-59,149.72
877,10-48-00,149.71
878,10-48-01,149.71
879,10-48-02,149.75
880,10-48-03,149.74
881,10-48-04,149.74
882,10-48-05,149.71
883,10-48-06,149.71
884,10-48-07,149.71
885,10-48-08,149.71
886,10-48-09,149.70
887,10-48-10,149.71
888,10-48-11,149.78
889,10-48-12,149.75
890,10-48-13,149.75
891,10-48-15,149.76
892,10-48-15,149.76
893,10-48-17,149.72
894,10-48-17,149.700
895,10-48-18,149.70
896,10-48-19,149.722
897,10-48-22,149.73
898,10-48-23,149.71
899,10-48-25,149.74
900,10-48-28,149.73
901,10-48-29,149.73
902,10-48-31,149.68
903,10-48-32,149.675
904,10-48-33,149.65
905,10-48-34,149.62
906,10-48-35,149.6191
907,10-48-37,149.619
908,10-48-38,149.50
909,10-48-39,149.53
910,10-48-41,149.55
911,10-48-42,149.55
912,10-48-43,149.5552
913,10-48-44,149.5552
914,10-48-45,149.60
915,10-48-46,149.60
916,10-48-47,149.60
917,10-48-48,149.60
918,10-48-49,149.55
919,10-48-50,149.55
920,10-48-51,149.55
921,10-48-52,149.560
922,10-48-53,149.5246
923,10-48-54,149.5111
924,10-48-55,149.50
925,10-48-57,149.47
926,10-48-58,149.38
927,10-49-00,149.39
928,10-49-01,149.40
929,10-49-02,149.34
930,10-49-03,149.3736
931,10-49-04,149.37
932,10-49-05,149.35
933,10-49-08,149.38
934,10-49-09,149.40
935,10-49-10,149.41
936,10-49-11,149.41
937,10-49-12,149.45
938,10-49-13,149.45
939,10-49-14,149.47
940,10-49-15,149.4900
941,10-49-16,149.49
942,10-49-17,149.49
943,10-49-18,149.52
944,10-49-19,149.53
945,10-49-20,149.53
946,10-49-21,149.53
947,10-49-24,149.53
948,10-49-25,149.53
949,10-49-26,149.51
950,10-49-27,149.51
951,10-49-28,149.51
952,10-49-30,149.51
953,10-49-31,149.53
954,10-49-36,149.51
955,10-49-37,149.46
956,10-49-39,149.42
957,10-49-40,149.46
958,10-49-41,149.46
959,10-49-42,149.45
960,10-49-43,149.42
961,10-49-44,149.4200
962,10-49-45,149.40
963,10-49-47,149.28
964,10-49-48,149.28
965,10-49-49,149.28
966,10-49-51,149.3286
967,10-49-52,149.33
968,10-49-53,149.39
969,10-49-54,149.40
970,10-49-55,149.4342
971,10-49-56,149.43
972,10-49-57,149.37
973,10-49-58,149.41
974,10-50-00,149.41
975,10-50-02,149.4579
976,10-50-03,149.46
977,10-50-04,149.47
978,10-50-05,149.47
979,10-50-06,149.47
980,10-50-07,149.45
981,10-50-08,149.4536
982,10-50-10,149.4639
983,10-50-11,149.45
984,10-50-12,149.42
985,10-50-13,149.4200
986,10-50-14,149.4156
987,10-50-15,149.42
988,10-50-16,149.42
989,10-50-18,149.40
990,10-50-19,149.40
991,10-50-20,149.4600
992,10-50-22,149.46
993,10-50-25,149.4650
994,10-50-26,149.4600
995,10-50-27,149.45
996,10-50-29,149.4632
997,10-50-30,149.46
998,10-50-31,149.48
999,10-50-33,149.46
1000,10-50-34,149.4600
1001,10-50-37,149.45
1002,10-50-38,149.45
1003,10-50-39,149.46
1004,10-50-40,149.45
1005,10-50-42,149.46
1006,10-50-42,149.4500
1007,10-50-43,149.45
1008,10-50-44,149.47
1009,10-50-45,149.51
1010,10-50-47,149.500
1011,10-50-47,149.52
1012,10-50-48,149.5250
1013,10-50-49,149.55
1014,10-50-50,149.5500
1015,10-50-51,149.55
1016,10-50-53,149.5501
1017,10-50-54,149.63
1018,10-50-55,149.67
1019,10-50-56,149.610
1020,10-50-57,149.61
1021,10-50-58,149.66
1022,10-50-59,149.6786
1023,10-51-00,149.70
1024,10-51-01,149.69
1025,10-51-02,149.705
1026,10-51-03,149.66
1027,10-51-05,149.67
1028,10-51-06,149.64
1029,10-51-07,149.60
1030,10-51-08,149.62
1031,10-51-10,149.72
1032,10-51-11,149.72
1033,10-51-12,149.8000
1034,10-51-13,149.77
1035,10-51-14,149.78
1036,10-51-15,149.78
1037,10-51-17,149.82
1038,10-51-18,149.83
1039,10-51-19,149.82
1040,10-51-20,149.83
1041,10-51-21,149.81
1042,10-51-22,149.81
1043,10-51-24,149.818
1044,10-51-25,149.82
1045,10-51-26,149.825
1046,10-51-27,149.82
1047,10-51-28,149.80
1048,10-51-29,149.80
1049,10-51-31,149.8477
1050,10-51-32,149.82
1051,10-51-33,149.82
1052,10-51-35,149.83
1053,10-51-37,149.7999
1054,10-51-38,149.8100
1055,10-51-40,149.80
1056,10-51-40,149.80
1057,10-51-42,149.82
1058,10-51-43,149.82
1059,10-51-44,149.81
1060,10-51-45,149.810
1061,10-51-46,149.81
1062,10-51-47,149.8700
1063,10-51-48,149.8700
1064,10-51-49,149.8700
1065,10-51-50,149.83
1066,10-51-52,149.8300
1067,10-51-53,149.844
1068,10-51-54,149.86
1069,10-51-56,149.90
1070,10-51-57,149.90
1071,10-51-58,149.9000
1072,10-51-59,149.90
1073,10-52-00,149.89
1074,10-52-01,149.89
1075,10-52-02,149.89
1076,10-52-03,149.86
1077,10-52-04,149.86
1078,10-52-05,149.86
1079,10-52-06,149.8725
1080,10-52-07,149.87
1081,10-52-08,149.86
1082,10-52-09,149.86
1083,10-52-10,149.86
1084,10-52-12,149.86
1085,10-52-13,149.8600
1086,10-52-14,149.84
1087,10-52-15,149.85
1088,10-52-16,149.84
1089,10-52-16,149.84
1090,10-52-18,149.86
1091,10-52-19,149.8636
1092,10-52-20,149.84
1093,10-52-21,149.87
1094,10-52-22,149.86
1095,10-52-23,149.86
1096,10-52-25,149.87
1097,10-52-26,149.87
1098,10-52-27,149.82
1099,10-52-28,149.8200
1100,10-52-30,149.86
1101,10-52-31,149.84
1102,10-52-32,149.84
1103,10-52-33,149.84
1104,10-52-34,149.84
1105,10-52-36,149.840
1106,10-52-37,149.84
1107,10-52-38,149.84
1108,10-52-39,149.86
1109,10-52-40,149.86
1110,10-52-41,149.86
1111,10-52-42,149.8999
1112,10-52-43,149.9130
1113,10-52-44,149.9130
1114,10-52-46,150.03
1115,10-52-47,150.03
1116,10-52-48,150.003
1117,10-52-49,150.00
1118,10-52-51,149.99
1119,10-52-52,150.00
1120,10-52-53,149.99
1121,10-52-54,149.99
1122,10-52-55,149.99
1123,10-52-56,149.99
1124,10-52-57,149.99
1125,10-52-59,149.9999
1126,10-53-00,149.97
1127,10-53-01,149.97
1128,10-53-02,149.97
1129,10-53-03,149.920
1130,10-53-04,149.93
1131,10-53-05,149.8808
1132,10-53-06,149.88
