,Time,Price
0,09-30-01,969.28
1,09-30-02,969.28
2,09-30-03,969.28
3,09-30-04,969.2800
4,09-30-05,969.2800
5,09-30-06,969.2800
6,09-30-07,969.2800
7,09-30-08,969.2800
8,09-30-09,969.2800
9,09-30-10,969.2800
10,09-30-11,969.2800
11,09-30-12,969.05
12,09-30-12,969.05
13,09-30-13,969.05
14,09-30-14,969.05
15,09-30-15,969.05
16,09-30-16,969.05
17,09-30-17,969.05
18,09-30-18,969.05
19,09-30-19,969.05
20,09-30-20,969.05
21,09-30-21,969.05
22,09-30-22,969.05
23,09-30-22,969.05
24,09-30-23,969.05
25,09-30-24,969.05
26,09-30-25,969.05
27,09-30-26,969.05
28,09-30-27,969.05
29,09-30-28,969.05
30,09-30-29,969.05
31,09-30-29,969.05
32,09-30-31,969.05
33,09-30-32,969.05
34,09-30-33,969.05
35,09-30-34,969.05
36,09-30-35,969.05
37,09-30-35,969.05
38,09-30-36,969.05
39,09-30-37,969.05
40,09-30-38,969.05
41,09-30-39,969.228
42,09-30-40,969.228
43,09-30-41,969.228
44,09-30-41,969.228
45,09-30-42,969.228
46,09-30-43,969.228
47,09-30-44,969.228
48,09-30-45,969.23
49,09-30-46,969.2280
50,09-30-47,969.23
51,09-30-48,969.23
52,09-30-49,969.04
53,09-30-50,969.04
54,09-30-50,969.04
55,09-30-51,969.04
56,09-30-53,967.61
57,09-30-54,969.38
58,09-30-55,969.38
59,09-30-56,969.38
60,09-30-57,969.38
61,09-30-58,969.38
62,09-30-58,969.38
63,09-31-00,969.38
64,09-31-01,969.38
65,09-31-01,969.38
66,09-31-02,969.38
67,09-31-03,969.38
68,09-31-04,969.38
69,09-31-05,969.38
70,09-31-06,969.38
71,09-31-07,969.38
72,09-31-08,969.38
73,09-31-09,969.105
74,09-31-10,969.11
75,09-31-11,969.11
76,09-31-12,969.11
77,09-31-13,969.11
78,09-31-13,969.11
79,09-31-14,969.11
80,09-31-15,969.11
81,09-31-16,969.13
82,09-31-17,969.13
83,09-31-18,969.13
84,09-31-19,969.13
85,09-31-20,969.13
86,09-31-21,969.13
87,09-31-22,969.130
88,09-31-22,969.130
89,09-31-23,969.130
90,09-31-24,969.130
91,09-31-25,969.130
92,09-31-26,969.130
93,09-31-27,969.130
94,09-31-28,969.1300
95,09-31-29,969.1300
96,09-31-30,969.1300
97,09-31-31,969.1300
98,09-31-32,969.1300
99,09-31-33,969.1300
100,09-31-34,969.1300
101,09-31-35,969.13
102,09-31-35,969.13
103,09-31-36,969.10
104,09-31-37,969.10
105,09-31-38,969.10
106,09-31-39,969.095
107,09-31-40,969.0950
108,09-31-41,969.0574
109,09-31-42,969.0574
110,09-31-43,969.0574
111,09-31-43,969.0574
112,09-31-44,969.0574
113,09-31-45,969.0574
114,09-31-46,969.0574
115,09-31-47,969.0574
116,09-31-48,969.0574
117,09-31-49,969.06
118,09-31-50,969.06
119,09-31-51,969.06
120,09-31-51,969.10
121,09-31-52,969.10
122,09-31-54,969.10
123,09-31-54,969.10
124,09-31-55,969.10
125,09-31-56,969.10
126,09-31-57,969.10
127,09-31-58,969.10
128,09-31-59,969.10
129,09-32-00,969.10
130,09-32-01,969.10
131,09-32-02,969.10
132,09-32-02,969.10
133,09-32-03,969.10
134,09-32-04,969.10
135,09-32-05,969.10
136,09-32-06,969.10
137,09-32-07,969.10
138,09-32-08,969.10
139,09-32-09,969.10
140,09-32-09,969.10
141,09-32-10,969.10
142,09-32-11,969.10
143,09-32-12,969.10
144,09-32-13,969.10
145,09-32-14,969.10
146,09-32-15,969.10
