,Time,Price
0,11-30-01,971.06
1,11-30-02,971.185
2,11-30-03,971.01
3,11-30-04,971.01
4,11-30-05,971.01
5,11-30-06,971.01
6,11-30-06,970.96
7,11-30-08,970.96
8,11-30-08,970.96
9,11-30-09,970.96
10,11-30-10,970.96
11,11-30-11,970.96
12,11-30-12,970.96
13,11-30-13,970.96
14,11-30-14,970.96
15,11-30-15,970.96
16,11-30-16,970.96
17,11-30-17,970.96
18,11-30-17,970.96
19,11-30-18,970.96
20,11-30-19,970.96
21,11-30-20,970.96
22,11-30-21,970.96
23,11-30-22,970.96
24,11-30-23,970.96
25,11-30-23,970.96
26,11-30-24,970.96
27,11-30-25,970.96
28,11-30-26,970.96
29,11-30-27,970.96
30,11-30-28,970.96
31,11-30-29,970.96
32,11-30-30,970.96
33,11-30-31,970.96
34,11-30-32,970.96
35,11-30-33,970.96
36,11-30-34,970.96
37,11-30-34,970.96
38,11-30-35,970.96
39,11-30-36,970.96
40,11-30-37,970.96
41,11-30-38,970.96
42,11-30-39,970.96
43,11-30-40,970.96
44,11-30-41,970.96
45,11-30-42,970.96
46,11-30-43,970.96
47,11-30-44,970.96
48,11-30-45,970.96
49,11-30-46,971.04
50,11-30-47,971.04
51,11-30-47,971.04
52,11-30-48,971.04
53,11-30-50,971.04
54,11-30-51,971.04
55,11-30-52,971.04
56,11-30-53,971.04
57,11-30-54,971.04
58,11-30-54,971.04
59,11-30-55,971.04
60,11-30-56,971.04
61,11-30-57,971.04
62,11-30-58,971.04
63,11-30-59,971.04
64,11-31-00,971.04
65,11-31-01,971.04
66,11-31-02,971.04
67,11-31-03,971.04
68,11-31-04,971.04
69,11-31-05,971.04
70,11-31-06,971.04
71,11-31-07,971.04
72,11-31-07,971.04
73,11-31-09,971.04
74,11-31-10,971.04
75,11-31-11,971.04
76,11-31-12,971.04
77,11-31-13,971.04
78,11-31-13,971.04
79,11-31-15,971.04
80,11-31-17,971.04
81,11-31-18,971.04
82,11-31-19,971.04
83,11-31-20,971.04
84,11-31-21,971.04
85,11-31-24,971.04
86,11-31-24,971.04
87,11-31-25,971.04
88,11-31-26,971.04
89,11-31-27,971.04
90,11-31-28,971.04
91,11-31-29,971.04
92,11-31-30,971.04
93,11-31-31,971.04
94,11-31-32,971.02
95,11-31-33,971.02
96,11-31-34,971.02
97,11-31-34,971.02
98,11-31-36,971.02
99,11-31-36,971.02
100,11-31-37,971.02
101,11-31-38,971.02
102,11-31-39,971.02
103,11-31-40,971.02
104,11-31-41,971.02
105,11-31-42,971.02
106,11-31-43,971.02
107,11-31-44,971.02
108,11-31-45,971.02
109,11-31-45,971.02
110,11-31-46,971.02
111,11-31-47,971.02
112,11-31-48,971.02
113,11-31-49,971.02
114,11-31-50,971.02
115,11-31-51,971.02
116,11-31-52,971.02
117,11-31-53,971.02
118,11-31-54,971.02
119,11-31-54,971.02
120,11-31-55,971.02
121,11-31-56,971.02
122,11-31-57,971.02
123,11-31-58,971.02
124,11-31-59,971.02
125,11-32-00,971.02
126,11-32-00,971.02
127,11-32-01,971.02
128,11-32-02,971.02
129,11-32-03,971.02
130,11-32-04,971.02
131,11-32-05,971.02
132,11-32-06,971.02
133,11-32-07,971.02
134,11-32-08,971.02
135,11-32-09,971.02
136,11-32-10,971.02
137,11-32-11,971.02
138,11-32-11,971.02
139,11-32-12,971.02
140,11-32-14,970.92
141,11-32-15,970.92
142,11-32-16,970.92
143,11-32-16,970.92
144,11-32-17,970.92
145,11-32-18,970.92
146,11-32-19,970.92
147,11-32-20,970.92
148,11-32-21,970.92
149,11-32-22,970.92
150,11-32-23,970.920
151,11-32-24,970.920
152,11-32-25,970.920
153,11-32-26,970.895
154,11-32-27,970.895
155,11-32-28,970.895
156,11-32-29,970.895
157,11-32-30,970.895
158,11-32-30,970.90
159,11-32-31,971.00
160,11-32-32,971.00
161,11-32-33,971.00
162,11-32-34,971.00
163,11-32-35,971.00
164,11-32-36,971.00
165,11-32-37,971.00
166,11-32-38,971.00
167,11-32-39,971.00
168,11-32-40,971.00
169,11-32-41,971.00
170,11-32-42,971.00
171,11-32-43,971.00
172,11-32-44,971.00
173,11-32-45,971.00
174,11-32-46,971.00
175,11-32-47,971.00
176,11-32-48,971.00
177,11-32-49,971.00
178,11-32-49,971.00
179,11-32-50,971.00
180,11-32-51,971.00
181,11-32-52,971.00
182,11-32-53,971.00
183,11-32-54,971.00
184,11-32-55,971.00
185,11-32-56,971.00
186,11-32-57,971.00
187,11-32-58,971.00
188,11-33-00,971.00
189,11-33-01,971.00
190,11-33-02,971.00
191,11-33-03,971.00
192,11-33-04,971.00
193,11-33-05,971.00
194,11-33-06,971.00
195,11-33-06,971.00
196,11-33-07,971.00
197,11-33-08,971.00
198,11-33-09,971.00
199,11-33-10,971.00
200,11-33-11,971.00
201,11-33-12,971.00
202,11-33-13,971.000
203,11-33-14,970.945
204,11-33-15,970.945
205,11-33-16,970.86
206,11-33-17,970.86
207,11-33-17,970.86
208,11-33-18,970.86
209,11-33-19,970.86
210,11-33-20,970.78
211,11-33-21,970.78
212,11-33-22,970.78
213,11-33-23,970.78
214,11-33-24,970.79
215,11-33-24,970.79
216,11-33-26,971.00
217,11-33-27,971.00
218,11-33-28,971.00
219,11-33-28,971.00
220,11-33-29,971.00
221,11-33-30,971.10
222,11-33-31,971.10
223,11-33-32,971.10
224,11-33-33,971.10
225,11-33-34,971.10
226,11-33-35,971.100
227,11-33-36,971.100
228,11-33-37,971.100
229,11-33-38,971.100
230,11-33-39,971.100
231,11-33-39,971.100
232,11-33-40,971.100
233,11-33-41,971.100
234,11-33-42,971.10
235,11-33-43,971.10
236,11-33-44,971.10
237,11-33-45,971.10
238,11-33-46,971.10
239,11-33-47,971.10
240,11-33-48,971.10
241,11-33-48,971.10
242,11-33-49,971.10
243,11-33-50,971.10
244,11-33-51,971.10
245,11-33-52,971.10
246,11-33-53,971.10
