,Time,Price
0,08-30-01,967.94
1,08-30-01,967.94
2,08-30-02,967.94
3,08-30-03,968.29
4,08-30-04,968.29
5,08-30-07,968.29
6,08-30-08,968.14
7,08-30-09,968.14
8,08-30-10,968.14
9,08-30-11,968.14
10,08-30-12,968.14
11,08-30-13,968.14
12,08-30-14,968.27
13,08-30-15,968.27
14,08-30-16,968.27
15,08-30-17,968.27
16,08-30-17,968.27
17,08-30-18,968.27
18,08-30-19,968.27
19,08-30-20,968.27
20,08-30-21,968.41
21,08-30-22,968.41
22,08-30-23,968.41
23,08-30-24,968.4100
24,08-30-25,968.4100
25,08-30-26,968.4100
26,08-30-27,968.41
27,08-30-28,968.4900
28,08-30-29,968.5908
29,08-30-29,968.5908
30,08-30-30,968.5908
31,08-30-31,968.5908
32,08-30-32,968.5908
33,08-30-33,968.5908
34,08-30-34,968.5908
35,08-30-35,968.5908
36,08-30-36,968.5908
37,08-30-37,968.5908
38,08-30-38,968.5908
39,08-30-39,968.5908
40,08-30-40,968.5908
41,08-30-41,968.5908
42,08-30-42,968.5908
43,08-30-43,968.5908
44,08-30-44,968.5908
45,08-30-44,968.5908
46,08-30-45,968.5908
47,08-30-46,968.5908
48,08-30-47,968.5908
49,08-30-48,968.5908
50,08-30-49,968.47
51,08-30-50,968.47
52,08-30-51,968.47
53,08-30-52,968.47
54,08-30-52,968.47
55,08-30-53,968.47
56,08-30-54,968.47
57,08-30-55,968.47
58,08-30-56,968.47
59,08-30-57,968.47
60,08-30-57,968.47
61,08-30-59,968.47
62,08-30-59,968.47
63,08-31-00,968.47
64,08-31-01,968.47
65,08-31-02,968.47
66,08-31-03,968.47
67,08-31-06,968.260
68,08-31-07,968.260
69,08-31-07,968.260
70,08-31-08,967.941
71,08-31-09,967.941
72,08-31-10,967.9410
73,08-31-11,968.5699
74,08-31-12,968.5699
75,08-31-13,968.5699
76,08-31-14,968.5699
77,08-31-16,968.5699
78,08-31-17,968.338
79,08-31-18,968.34
80,08-31-19,968.34
81,08-31-20,968.34
82,08-31-21,968.34
83,08-31-23,968.57
84,08-31-24,968.57
85,08-31-25,968.57
86,08-31-26,968.57
87,08-31-26,968.57
88,08-31-27,968.57
89,08-31-28,968.57
90,08-31-29,968.57
91,08-31-30,968.57
92,08-31-31,968.57
93,08-31-32,968.57
94,08-31-32,968.57
95,08-31-33,968.57
96,08-31-34,968.24
97,08-31-35,968.24
98,08-31-36,968.24
99,08-31-37,968.24
100,08-31-38,968.24
101,08-31-39,968.24
102,08-31-40,968.24
103,08-31-40,968.24
104,08-31-41,968.24
105,08-31-43,968.24
106,08-31-45,968.24
107,08-31-47,968.57
108,08-31-48,968.52
109,08-31-48,968.52
110,08-31-49,968.52
111,08-31-50,968.52
112,08-31-51,968.52
113,08-31-52,968.52
114,08-31-54,968.52
115,08-31-56,968.5200
116,08-31-57,968.38
117,08-31-59,968.37
118,08-32-00,968.37
119,08-32-03,968.68
120,08-32-04,968.68
121,08-32-05,968.68
122,08-32-08,968.68
123,08-32-10,968.68
124,08-32-11,968.675
125,08-32-12,968.675
126,08-32-13,968.675
127,08-32-14,968.675
128,08-32-17,968.675
129,08-32-18,968.675
130,08-32-19,968.675
131,08-32-20,968.675
132,08-32-21,968.675
133,08-32-22,968.675
134,08-32-23,968.675
135,08-32-24,968.675
136,08-32-24,968.675
137,08-32-25,968.675
138,08-32-26,968.675
139,08-32-27,968.675
140,08-32-28,968.675
141,08-32-29,968.675
142,08-32-30,968.675
143,08-32-30,968.675
144,08-32-31,968.675
145,08-32-32,968.675
146,08-32-33,968.675
147,08-32-34,968.675
148,08-32-39,968.675
149,08-32-40,968.675
150,08-32-41,968.675
151,08-32-42,968.675
152,08-32-43,968.67
153,08-32-44,968.67
154,08-32-44,968.67
155,08-32-45,968.67
156,08-32-46,968.67
157,08-32-47,968.67
158,08-32-48,968.67
159,08-32-49,968.67
160,08-32-50,968.67
161,08-32-51,968.67
162,08-32-51,968.67
163,08-32-52,968.67
164,08-32-53,968.67
165,08-32-54,968.67
166,08-32-55,968.67
167,08-32-56,968.67
168,08-32-57,968.67
169,08-32-58,968.92
170,08-32-59,968.92
171,08-33-00,968.92
172,08-33-01,968.92
173,08-33-03,968.92
174,08-33-04,968.92
175,08-33-05,968.92
176,08-33-06,968.92
177,08-33-09,968.92
178,08-33-10,968.92
179,08-33-11,968.94
180,08-33-12,968.94
181,08-33-13,968.94
182,08-33-14,968.94
183,08-33-16,968.94
184,08-33-17,968.94
185,08-33-18,968.94
186,08-33-19,968.94
187,08-33-20,968.94
188,08-33-20,968.94
189,08-33-21,968.94
190,08-33-22,968.94
191,08-33-24,963.13
192,08-33-25,968.63
193,08-33-26,968.630
194,08-33-27,968.630
195,08-33-27,968.745
196,08-33-28,968.745
197,08-33-29,968.745
198,08-33-30,968.745
199,08-33-31,968.745
200,08-33-32,968.745
201,08-33-33,968.745
202,08-33-34,968.745
203,08-33-34,968.745
204,08-33-36,968.745
205,08-33-36,968.74
206,08-33-37,968.74
207,08-33-38,968.74
208,08-33-39,968.74
209,08-33-40,968.74
210,08-33-41,968.74
211,08-33-42,968.74
212,08-33-43,968.74
213,08-33-44,968.74
214,08-33-45,968.74
215,08-33-46,968.74
216,08-33-47,968.74
217,08-33-48,968.74
218,08-33-49,968.74
219,08-33-49,968.73
220,08-33-50,968.73
221,08-33-51,968.73
222,08-33-52,968.73
223,08-33-53,968.73
224,08-33-54,968.73
225,08-33-55,968.755
226,08-33-57,968.755
227,08-33-57,968.81
228,08-33-58,968.81
229,08-33-59,968.81
230,08-34-00,968.81
231,08-34-01,968.81
232,08-34-02,968.81
233,08-34-03,968.81
234,08-34-04,968.81
235,08-34-04,968.81
236,08-34-05,968.81
237,08-34-06,968.81
238,08-34-07,968.81
239,08-34-08,968.81
240,08-34-09,968.81
241,08-34-10,968.88
242,08-34-11,968.88
243,08-34-11,968.88
244,08-34-12,968.88
245,08-34-13,968.88
246,08-34-14,968.88
247,08-34-15,968.88
248,08-34-16,968.88
249,08-34-16,968.93
250,08-34-17,968.93
251,08-34-18,968.93
252,08-34-19,968.93
253,08-34-20,968.93
254,08-34-21,968.93
255,08-34-22,968.89
256,08-34-23,968.89
257,08-34-24,968.89
258,08-34-25,968.89
259,08-34-26,968.89
260,08-34-27,968.89
261,08-34-28,968.8900
262,08-34-29,968.8900
263,08-34-29,968.89
264,08-34-30,968.89
265,08-34-31,968.80
266,08-34-32,968.80
267,08-34-33,968.80
268,08-34-34,968.80
269,08-34-35,968.80
270,08-34-36,968.80
271,08-34-37,968.80
272,08-34-38,968.80
273,08-34-39,968.80
274,08-34-40,968.80
275,08-34-41,968.80
276,08-34-42,968.80
277,08-34-43,968.80
278,08-34-44,968.80
279,08-34-45,968.80
280,08-34-45,968.80
281,08-34-46,968.80
282,08-34-47,968.80
283,08-34-48,968.80
284,08-34-49,968.80
285,08-34-50,968.80
286,08-34-51,968.80
287,08-34-52,968.80
288,08-34-53,968.80
289,08-34-54,968.80
290,08-34-54,968.80
291,08-34-55,968.80
292,08-34-56,968.80
293,08-34-57,968.80
294,08-34-58,968.80
295,08-34-59,968.800
296,08-35-00,968.800
297,08-35-01,968.705
298,08-35-02,968.75
299,08-35-03,968.75
300,08-35-03,968.83
301,08-35-04,968.83
302,08-35-05,968.83
303,08-35-06,968.83
304,08-35-07,968.83
305,08-35-08,968.83
306,08-35-09,968.83
307,08-35-09,968.8300
308,08-35-10,968.8300
309,08-35-11,968.8300
310,08-35-12,968.8300
311,08-35-13,968.8300
312,08-35-14,968.8300
313,08-35-15,968.8300
314,08-35-16,968.8300
315,08-35-17,968.8300
316,08-35-18,968.8300
317,08-35-18,968.8300
318,08-35-19,968.8300
319,08-35-20,968.8300
320,08-35-21,968.83
321,08-35-22,968.83
322,08-35-23,968.83
323,08-35-24,968.83
324,08-35-25,968.83
325,08-35-26,968.83
326,08-35-27,968.90
327,08-35-28,968.90
328,08-35-29,968.90
329,08-35-30,968.90
330,08-35-31,968.90
331,08-35-32,968.90
332,08-35-33,968.90
333,08-35-34,968.90
334,08-35-35,968.90
335,08-35-36,968.90
336,08-35-37,968.90
337,08-35-38,968.90
338,08-35-38,968.90
339,08-35-39,968.90
340,08-35-40,968.90
341,08-35-41,968.90
342,08-35-42,968.90
343,08-35-43,968.90
344,08-35-44,968.90
345,08-35-45,968.90
346,08-35-46,968.90
347,08-35-47,968.90
348,08-35-48,968.90
349,08-35-49,968.90
350,08-35-50,968.90
351,08-35-51,968.90
352,08-35-52,968.90
353,08-35-53,968.90
354,08-35-54,968.72
355,08-35-55,968.72
356,08-35-56,968.7394
357,08-35-57,968.74
358,08-35-58,968.74
359,08-35-59,968.82
360,08-36-00,968.82
361,08-36-01,968.82
362,08-36-02,968.82
363,08-36-03,968.71
364,08-36-03,968.73
365,08-36-04,968.73
366,08-36-07,968.73
367,08-36-08,968.73
368,08-36-09,968.73
369,08-36-10,968.73
370,08-36-11,968.73
371,08-36-12,968.73
372,08-36-13,968.73
373,08-36-14,968.73
374,08-36-15,968.73
375,08-36-16,968.73
376,08-36-17,968.73
377,08-36-18,968.83
378,08-36-19,968.83
379,08-36-20,968.83
380,08-36-21,968.83
381,08-36-22,968.83
382,08-36-23,968.83
383,08-36-24,
384,08-36-25,968.879
385,08-36-26,968.879
386,08-36-26,968.879
387,08-36-27,968.879
388,08-36-28,968.879
389,08-36-29,968.88
390,08-36-30,968.72
391,08-36-31,968.72
392,08-36-32,968.72
393,08-36-33,968.72
394,08-36-34,968.72
395,08-36-35,968.72
396,08-36-36,968.72
397,08-36-37,968.72
398,08-36-38,968.72
399,08-36-39,968.720
400,08-36-39,968.720
401,08-36-40,968.720
402,08-36-41,968.720
403,08-36-42,968.720
404,08-36-43,968.720
405,08-36-44,968.720
406,08-36-45,968.720
407,08-36-46,968.72
408,08-36-47,968.48
409,08-36-48,968.48
410,08-36-49,968.48
411,08-36-49,968.48
412,08-36-50,968.28
413,08-36-51,968.28
414,08-36-52,968.2833
415,08-36-53,967.9804
416,08-36-54,967.9804
417,08-36-55,967.9804
418,08-36-56,967.9804
419,08-36-57,967.9804
420,08-36-57,967.98
421,08-36-58,967.98
422,08-36-59,967.98
423,08-37-00,967.98
424,08-37-01,967.98
425,08-37-02,967.98
426,08-37-03,967.58
427,08-37-04,967.47
428,08-37-05,967.47
429,08-37-06,967.47
430,08-37-07,967.47
431,08-37-08,967.470
432,08-37-09,967.307
433,08-37-10,967.307
434,08-37-11,967.307
435,08-37-12,967.307
436,08-37-13,967.307
437,08-37-14,967.307
438,08-37-15,967.307
439,08-37-15,967.307
440,08-37-16,967.307
441,08-37-17,967.307
442,08-37-18,967.307
443,08-37-19,967.307
444,08-37-20,967.307
445,08-37-21,967.307
446,08-37-22,967.307
447,08-37-23,967.307
448,08-37-24,967.307
449,08-37-24,967.307
450,08-37-25,967.307
451,08-37-26,967.307
452,08-37-27,967.307
453,08-37-28,967.307
454,08-37-29,967.307
455,08-37-30,967.307
456,08-37-31,967.307
457,08-37-31,967.307
458,08-37-32,967.307
459,08-37-33,967.307
460,08-37-34,967.38
461,08-37-35,967.38
462,08-37-36,967.38
463,08-37-37,967.38
464,08-37-38,967.38
465,08-37-39,967.21
466,08-37-40,967.2100
467,08-37-40,967.21
468,08-37-41,967.21
469,08-37-42,967.29
470,08-37-43,967.29
471,08-37-44,967.29
472,08-37-45,967.29
473,08-37-46,967.29
474,08-37-47,967.30
475,08-37-47,967.30
476,08-37-48,967.30
477,08-37-49,967.30
478,08-37-50,967.30
479,08-37-51,967.30
480,08-37-52,967.30
481,08-37-53,967.30
482,08-37-54,967.30
483,08-37-55,967.30
484,08-37-55,967.30
485,08-37-56,967.30
486,08-37-57,967.30
487,08-38-01,967.22
488,08-38-04,967.22
489,08-38-06,967.22
490,08-38-07,967.22
491,08-38-08,967.22
492,08-38-09,967.22
493,08-38-10,967.22
494,08-38-11,967.22
495,08-38-12,967.22
496,08-38-13,967.22
497,08-38-14,967.22
498,08-38-15,967.22
499,08-38-16,967.22
500,08-38-16,967.22
501,08-38-17,967.22
502,08-38-18,967.22
503,08-38-19,967.172
504,08-38-20,967.172
505,08-38-21,967.17
506,08-38-23,966.98
507,08-38-24,966.98
508,08-38-25,966.98
509,08-38-26,966.98
510,08-38-26,966.98
511,08-38-27,966.98
512,08-38-28,966.97
513,08-38-29,966.97
514,08-38-30,966.97
515,08-38-31,966.97
516,08-38-32,966.97
517,08-38-32,966.97
518,08-38-33,966.97
519,08-38-34,966.97
520,08-38-35,966.97
521,08-38-36,966.97
522,08-38-39,966.97
523,08-38-40,966.97
524,08-38-41,966.97
525,08-38-42,966.97
526,08-38-42,966.97
527,08-38-44,966.97
528,08-38-45,966.97
529,08-38-46,966.97
530,08-38-46,966.97
531,08-38-48,966.97
532,08-38-49,966.97
533,08-38-50,966.76
534,08-38-51,966.76
535,08-38-52,966.76
536,08-38-53,966.76
537,08-38-53,966.7600
538,08-38-55,966.7600
539,08-38-56,966.8453
540,08-38-56,966.8453
541,08-38-57,966.8453
542,08-38-58,966.8453
543,08-38-59,966.8453
544,08-39-00,966.87
545,08-39-00,966.87
546,08-39-01,966.87
547,08-39-03,966.87
548,08-39-03,966.87
549,08-39-04,966.87
550,08-39-05,966.87
551,08-39-09,966.71
552,08-39-10,966.71
553,08-39-11,966.71
554,08-39-12,966.71
555,08-39-13,966.71
556,08-39-14,966.71
557,08-39-15,966.7100
558,08-39-16,966.7100
559,08-39-18,966.7609
560,08-39-19,966.76
561,08-39-21,966.76
562,08-39-22,966.76
563,08-39-22,966.76
564,08-39-23,966.76
565,08-39-24,966.645
566,08-39-25,966.645
567,08-39-26,966.645
568,08-39-27,966.645
569,08-39-28,966.645
570,08-39-29,966.65
571,08-39-29,966.65
572,08-39-30,966.66
573,08-39-31,966.53
574,08-39-32,966.53
575,08-39-33,966.5301
576,08-39-34,966.5301
577,08-39-35,966.5301
578,08-39-36,966.5301
579,08-39-37,966.5301
580,08-39-38,966.78
581,08-39-38,966.78
582,08-39-39,966.78
583,08-39-40,966.78
584,08-39-45,966.53
585,08-39-46,966.53
586,08-39-47,966.5300
587,08-39-48,966.615
588,08-39-49,966.615
589,08-39-50,966.615
590,08-39-51,966.615
591,08-39-52,966.615
592,08-39-52,966.615
593,08-39-53,966.615
594,08-39-54,966.61
595,08-39-55,966.61
596,08-39-56,966.61
597,08-39-57,966.61
598,08-39-57,966.61
599,08-39-58,966.61
600,08-39-59,966.42
601,08-40-00,966.42
602,08-40-01,966.42
603,08-40-03,966.42
604,08-40-03,966.42
605,08-40-04,965.85
606,08-40-05,965.85
607,08-40-06,966.0392
608,08-40-07,966.0392
609,08-40-09,966.04
610,08-40-11,966.04
611,08-40-11,966.04
612,08-40-12,966.04
613,08-40-13,966.04
614,08-40-14,966.21
615,08-40-15,966.21
616,08-40-16,966.21
617,08-40-17,966.21
618,08-40-17,966.21
619,08-40-18,966.21
620,08-40-19,966.21
621,08-40-20,966.21
622,08-40-21,966.21
623,08-40-22,966.21
624,08-40-23,966.21
625,08-40-23,966.21
626,08-40-24,966.210
627,08-40-27,966.210
628,08-40-28,966.210
629,08-40-29,966.210
630,08-40-30,966.210
631,08-40-30,966.210
632,08-40-31,966.210
633,08-40-32,966.210
634,08-40-33,966.210
635,08-40-35,966.210
636,08-40-36,965.42
637,08-40-37,965.42
638,08-40-38,965.42
639,08-40-39,965.42
640,08-40-40,965.42
641,08-40-41,965.648
642,08-40-42,965.648
643,08-40-43,965.648
644,08-40-43,965.648
645,08-40-44,965.535
646,08-40-45,965.535
647,08-40-46,965.535
648,08-40-47,965.535
649,08-40-48,965.535
650,08-40-49,965.535
