GOOG,Time,Price
126,07-52-17,983.00
127,07-52-18,983.00
128,07-52-19,983.00
129,07-52-19,983.00
130,07-52-20,
131,07-52-21,983.00
132,07-52-23,983.00
133,07-52-25,983.00
134,07-52-26,983.00
135,07-52-27,983.00
136,07-52-28,983.00
137,07-52-32,983.00
138,07-52-33,983.000
139,07-52-36,982.811
140,07-52-37,982.87
141,07-52-38,982.87
142,07-52-39,982.81
143,07-52-40,982.81
144,07-52-41,982.81
145,07-52-42,982.81
146,07-52-42,982.81
147,07-52-44,982.81
148,07-52-48,982.81
149,07-52-49,982.81
150,07-52-50,982.81
151,07-52-51,982.81
152,07-52-52,982.81
153,07-52-52,982.81
154,07-52-53,982.81
155,07-52-54,982.81
156,07-52-55,982.81
157,07-52-56,982.81
158,07-52-57,982.81
159,07-52-58,982.81
160,07-52-59,982.81
161,07-53-00,982.81
162,07-53-01,982.81
163,07-53-02,982.81
164,07-53-04,982.81
165,07-53-05,982.81
166,07-53-08,982.81
167,07-53-09,982.81
168,07-53-10,982.81
169,07-53-11,982.81
170,07-53-12,982.81
171,07-53-13,982.81
172,07-53-14,982.81
173,07-53-15,982.81
174,07-53-16,982.81
175,07-53-17,982.81
176,07-53-17,982.81
177,07-53-18,982.81
178,07-53-19,982.81
179,07-53-23,982.895
180,07-53-24,982.895
181,07-53-25,982.895
182,07-53-27,982.895
183,07-53-28,983.11
184,07-53-29,983.11
185,07-53-30,983.11
186,07-53-32,983.11
187,07-53-34,983.11
188,07-53-35,983.11
189,07-53-36,983.11
190,07-53-37,
191,07-53-39,983.11
192,07-53-40,982.86
193,07-53-41,982.86
194,07-53-42,982.86
195,07-53-44,982.86
196,07-53-45,982.86
197,07-53-46,982.86
198,07-53-47,982.86
199,07-53-48,982.86
200,07-53-49,982.86
201,07-53-50,982.86
202,07-53-51,982.86
203,07-53-52,982.86
204,07-53-53,982.86
205,07-53-54,982.86
206,07-53-55,982.86
207,07-53-57,982.86
208,07-53-59,982.860
209,07-54-01,982.995
210,07-54-02,982.995
211,07-54-03,982.995
212,07-54-04,982.995
213,07-54-05,982.995
214,07-54-06,982.995
215,07-54-07,982.855
216,07-54-09,982.85
217,07-54-10,982.85
218,07-54-11,982.85
219,07-54-12,982.85
220,07-54-13,982.85
221,07-54-14,982.85
222,07-54-15,982.85
223,07-54-16,982.85
224,07-54-17,982.85
225,07-54-18,983.12
226,07-54-19,983.12
227,07-54-20,983.12
228,07-54-21,983.12
229,07-54-22,983.12
230,07-54-23,983.12
231,07-54-24,983.12
232,07-54-25,983.12
233,07-54-26,983.12
234,07-54-29,983.1200
235,07-54-30,982.9688
236,07-54-31,982.9688
237,07-54-32,982.9688
238,07-54-33,982.9688
239,07-54-34,982.9688
240,07-54-35,982.9688
241,07-54-36,982.9688
242,07-54-36,982.9688
243,07-54-37,982.9688
244,07-54-38,982.9688
245,07-54-40,982.9688
246,07-54-41,982.9688
247,07-54-42,982.9688
248,07-54-43,982.9688
249,07-54-44,982.9688
250,07-54-45,982.9688
251,07-54-46,982.9688
252,07-54-47,982.9688
253,07-54-48,982.97
254,07-54-50,982.97
255,07-54-51,982.97
256,07-54-52,982.97
257,07-54-53,982.97
258,07-54-54,982.9688
259,07-54-55,982.9688
260,07-54-56,983.0784
261,07-54-57,983.0784
262,07-54-58,983.0784
263,07-54-59,983.0784
264,07-55-00,983.0784
265,07-55-01,983.0784
266,07-55-02,983.0784
267,07-55-03,983.0784
268,07-55-04,983.0784
269,07-55-04,983.0784
270,07-55-06,983.0784
271,07-55-06,983.0784
272,07-55-07,983.0784
273,07-55-08,983.0784
274,07-55-09,983.08
275,07-55-11,982.94
276,07-55-12,982.94
277,07-55-13,982.94
278,07-55-14,982.94
279,07-55-15,983.10
280,07-55-17,983.10
281,07-55-18,983.10
282,07-55-20,983.10
283,07-55-21,983.10
284,07-55-23,983.10
285,07-55-25,983.10
286,07-55-27,983.10
287,07-55-29,983.10
288,07-55-30,983.10
289,07-55-32,983.10
290,07-55-35,983.10
291,07-55-37,983.10
292,07-55-39,983.10
293,07-55-41,983.10
294,07-55-42,982.83
295,07-55-43,983.05
296,07-55-44,983.05
297,07-55-45,983.05
298,07-55-46,983.05
299,07-55-47,982.80
300,07-55-48,982.80
301,07-55-49,982.80
302,07-55-50,982.80
303,07-55-51,982.80
304,07-55-52,982.80
305,07-55-53,982.80
306,07-55-54,982.80
307,07-55-55,982.80
308,07-55-56,982.80
309,07-55-57,982.80
310,07-55-58,982.80
311,07-55-59,982.80
312,07-56-00,982.80
313,07-56-01,982.80
314,07-56-02,982.80
315,07-56-03,982.80
316,07-56-04,982.80
317,07-56-05,982.80
318,07-56-06,982.80
319,07-56-07,982.80
320,07-56-08,982.80
321,07-56-09,982.80
322,07-56-10,982.80
323,07-56-12,982.80
324,07-56-13,982.80
325,07-56-15,982.80
326,07-56-18,982.80
327,07-56-20,982.80
328,07-56-21,982.80
329,07-56-23,982.80
330,07-56-25,982.80
331,07-56-26,982.80
332,07-56-27,982.80
333,07-56-29,982.80
334,07-56-30,982.80
335,07-56-33,982.80
336,07-56-35,982.80
337,07-56-36,982.80
338,07-56-38,982.80
339,07-56-39,982.80
340,07-56-40,982.39
341,07-56-41,982.39
342,07-56-42,982.4726
343,07-56-43,982.47
344,07-56-43,982.47
345,07-56-45,982.47
346,07-56-45,982.47
347,07-56-46,982.47
348,07-56-47,982.47
349,07-56-48,982.47
350,07-56-49,982.47
351,07-56-51,982.47
352,07-56-52,982.47
353,07-56-53,982.47
354,07-56-54,982.47
355,07-56-55,982.47
356,07-56-56,982.47
357,07-56-57,982.47
358,07-56-58,982.47
359,07-56-59,982.47
360,07-57-00,982.47
361,07-57-01,982.47
362,07-57-02,982.47
363,07-57-03,982.47
364,07-57-04,982.47
365,07-57-05,982.47
366,07-57-06,982.47
367,07-57-07,982.47
368,07-57-08,982.47
369,07-57-09,982.47
370,07-57-10,982.47
371,07-57-11,982.47
372,07-57-12,982.47
373,07-57-14,982.47
374,07-57-16,982.47
375,07-57-17,982.47
376,07-57-23,981.84
377,07-57-26,982.00
378,07-57-30,982.00
379,07-57-32,982.00
380,07-57-33,982.00
381,07-57-34,982.00
382,07-57-35,982.00
383,07-57-36,981.69
384,07-57-37,981.69
385,07-57-38,981.69
386,07-57-39,981.69
387,07-57-40,981.35
388,07-57-41,981.35
389,07-57-42,981.35
390,07-57-43,981.35
391,07-57-44,981.35
392,07-57-45,981.35
393,07-57-46,981.35
394,07-57-47,981.35
395,07-57-48,981.35
396,07-57-49,981.35
397,07-57-51,981.35
398,07-57-52,981.35
399,07-57-53,981.50
400,07-57-54,981.50
401,07-57-58,981.50
402,07-58-00,981.6097
403,07-58-02,981.6097
404,07-58-03,981.61
405,07-58-05,981.61
406,07-58-06,981.61
407,07-58-06,981.61
408,07-58-08,981.61
409,07-58-09,981.61
410,07-58-10,981.59
411,07-58-11,981.59
412,07-58-12,981.59
413,07-58-13,981.59
414,07-58-13,981.59
415,07-58-15,981.59
416,07-58-15,981.59
417,07-58-16,981.59
418,07-58-17,981.59
419,07-58-18,981.59
420,07-58-19,981.59
421,07-58-20,981.59
422,07-58-21,981.66
423,07-58-22,981.66
424,07-58-23,981.66
425,07-58-24,981.66
426,07-58-25,981.66
427,07-58-26,981.6600
428,07-58-27,981.6600
429,07-58-28,981.66
430,07-58-29,981.7303
431,07-58-30,981.7303
432,07-58-31,981.7303
433,07-58-31,981.7303
434,07-58-32,981.7303
435,07-58-33,981.7303
436,07-58-34,981.7303
437,07-58-35,981.7303
438,07-58-36,981.7303
439,07-58-37,981.50
440,07-58-38,981.50
441,07-58-38,981.50
442,07-58-39,981.50
443,07-58-40,981.50
444,07-58-41,981.50
445,07-58-42,981.50
446,07-58-43,981.50
447,07-58-44,981.50
448,07-58-50,981.715
449,07-58-51,981.72
450,07-58-52,981.93
451,07-58-53,981.9299
452,07-58-53,981.9299
453,07-58-54,981.9299
454,07-58-55,981.9299
455,07-58-56,981.9299
456,07-58-57,981.9299
457,07-58-58,981.9299
458,07-58-59,981.9299
459,07-59-00,981.9299
460,07-59-01,981.9299
461,07-59-02,981.9299
462,07-59-03,981.9299
463,07-59-04,981.9299
464,07-59-05,981.9299
465,07-59-07,981.9299
466,07-59-08,982.3318
467,07-59-09,982.3318
468,07-59-11,982.3318
469,07-59-12,982.3318
470,07-59-13,982.3318
471,07-59-14,982.3318
472,07-59-15,982.24
473,07-59-16,982.24
474,07-59-17,982.24
475,07-59-18,982.24
476,07-59-19,982.24
477,07-59-20,982.24
478,07-59-20,982.24
479,07-59-21,982.24
480,07-59-22,982.24
481,07-59-23,982.24
482,07-59-24,982.24
483,07-59-25,982.24
484,07-59-26,982.24
485,07-59-27,982.24
486,07-59-27,982.24
487,07-59-28,982.24
488,07-59-29,982.24
489,07-59-30,982.24
490,07-59-31,982.24
491,07-59-32,982.24
492,07-59-33,982.24
493,07-59-34,982.24
494,07-59-35,982.24
495,07-59-36,982.24
496,07-59-37,982.24
497,07-59-37,982.24
498,07-59-38,982.24
499,07-59-39,982.24
500,07-59-40,982.24
501,07-59-41,982.24
502,07-59-42,982.24
503,07-59-43,982.24
504,07-59-44,982.24
505,07-59-45,982.24
506,07-59-46,982.24
507,07-59-47,982.24
508,07-59-47,982.24
509,07-59-48,982.24
510,07-59-49,982.24
511,07-59-50,982.24
512,07-59-51,982.24
513,07-59-52,982.24
514,07-59-53,982.46
515,07-59-54,982.46
516,07-59-55,982.46
517,07-59-56,982.46
518,07-59-57,982.46
519,07-59-58,982.46
520,07-59-59,982.46
521,08-00-00,982.46
