GOOG,Time,Price
396,13-07-21,949.83
397,13-07-22,949.83
398,13-07-23,949.83
399,13-07-24,949.83
400,13-07-25,949.83
401,13-07-26,949.83
402,13-07-27,949.830
403,13-07-28,949.830
404,13-07-30,949.830
405,13-07-31,949.830
406,13-07-32,949.83
407,13-07-34,949.83
408,13-07-35,949.83
409,13-07-36,949.83
410,13-07-37,949.83
411,13-07-38,949.83
412,13-07-39,949.83
413,13-07-41,949.83
414,13-07-41,949.83
415,13-07-42,949.83
416,13-07-44,949.83
417,13-07-44,949.83
418,13-07-46,949.83
419,13-07-47,949.83
420,13-07-48,949.83
421,13-07-49,949.83
422,13-07-50,949.83
423,13-07-51,949.83
424,13-07-52,949.83
425,13-07-53,949.83
426,13-07-54,949.83
427,13-07-56,949.83
428,13-07-57,949.83
429,13-07-58,949.83
430,13-07-59,949.83
431,13-08-00,949.83
432,13-08-01,949.83
433,13-08-02,949.83
434,13-08-03,949.83
435,13-08-04,949.83
436,13-08-05,949.83
437,13-08-07,949.83
438,13-08-08,949.83
439,13-08-08,949.83
440,13-08-09,949.83
441,13-08-11,949.83
442,13-08-15,949.83
443,13-08-16,949.8300
444,13-08-17,949.8300
445,13-08-18,949.8300
446,13-08-19,949.8300
447,13-08-21,949.83
448,13-08-21,949.83
449,13-08-22,949.83
450,13-08-23,949.83
451,13-08-24,949.83
452,13-08-25,949.83
453,13-08-26,949.83
454,13-08-27,949.83
455,13-08-28,949.83
456,13-08-29,949.83
457,13-08-31,949.83
458,13-08-31,949.83
459,13-08-33,949.83
460,13-08-34,949.83
461,13-08-35,949.83
462,13-08-36,949.83
463,13-08-37,949.83
464,13-08-38,949.83
465,13-08-39,949.83
466,13-08-40,949.83
467,13-08-41,949.83
468,13-08-42,949.83
469,13-08-43,949.83
470,13-08-44,949.83
471,13-08-45,949.83
472,13-08-47,949.83
473,13-08-47,949.83
474,13-08-48,949.83
475,13-08-50,949.83
476,13-08-50,949.83
477,13-08-52,949.83
478,13-08-53,949.83
479,13-08-54,949.83
480,13-08-54,949.83
481,13-08-55,949.83
482,13-08-57,949.83
483,13-08-58,949.83
484,13-08-59,949.83
485,13-09-00,949.83
486,13-09-01,949.83
487,13-09-02,949.83
488,13-09-03,949.83
489,13-09-05,949.83
490,13-09-06,949.83
491,13-09-07,949.83
492,13-09-08,949.83
493,13-09-09,949.83
494,13-09-10,949.83
495,13-09-11,949.83
496,13-09-12,949.83
497,13-09-12,949.83
498,13-09-13,949.83
499,13-09-14,949.83
500,13-09-16,949.83
501,13-09-17,949.83
502,13-09-18,949.83
503,13-09-19,949.83
504,13-09-20,949.83
505,13-09-21,949.83
506,13-09-22,949.83
507,13-09-24,949.83
508,13-09-24,949.83
509,13-09-26,949.83
510,13-09-26,949.83
511,13-09-27,949.83
512,13-09-29,949.830
513,13-09-30,949.830
514,13-09-31,949.830
515,13-09-32,949.830
516,13-09-33,949.830
517,13-09-34,949.83
518,13-09-35,949.83
519,13-09-36,949.83
520,13-09-37,949.83
521,13-09-38,949.83
522,13-09-40,949.83
523,13-09-40,949.83
524,13-09-42,949.83
525,13-09-43,949.83
526,13-09-44,949.83
527,13-09-47,949.83
528,13-09-48,949.83
529,13-09-49,949.83
530,13-09-50,949.83
531,13-09-51,949.83
532,13-09-52,949.83
533,13-09-53,949.83
534,13-09-54,949.83
535,13-09-55,949.83
536,13-09-56,949.83
537,13-09-57,949.83
538,13-09-59,949.83
539,13-10-00,949.83
540,13-10-00,949.83
541,13-10-01,949.83
542,13-10-02,949.83
543,13-10-04,949.83
544,13-10-05,949.83
545,13-10-06,949.83
546,13-10-07,949.83
547,13-10-08,949.83
548,13-10-09,949.83
549,13-10-10,949.83
550,13-10-11,949.83
551,13-10-12,949.83
552,13-10-13,949.83
553,13-10-15,949.83
554,13-10-16,949.83
555,13-10-17,949.83
556,13-10-18,949.83
557,13-10-20,949.83
558,13-10-21,949.83
559,13-10-22,949.83
560,13-10-23,949.83
561,13-10-24,949.83
562,13-10-25,949.83
563,13-10-27,949.83
564,13-10-28,949.83
565,13-10-29,949.83
566,13-10-30,949.83
567,13-10-31,949.83
568,13-10-32,949.83
569,13-10-33,949.83
570,13-10-34,949.83
571,13-10-35,949.83
572,13-10-36,949.83
573,13-10-38,949.83
574,13-10-39,949.83
575,13-10-40,949.83
576,13-10-42,949.83
577,13-10-42,949.83
578,13-10-44,949.83
579,13-10-44,949.83
580,13-10-46,949.83
581,13-10-47,949.83
582,13-10-48,949.83
583,13-10-49,949.83
584,13-10-50,949.83
585,13-10-51,949.83
586,13-10-52,949.83
587,13-10-54,949.83
588,13-10-55,949.83
589,13-10-56,949.83
590,13-10-57,949.83
591,13-10-58,949.83
592,13-10-59,949.83
593,13-11-00,949.83
594,13-11-01,949.83
595,13-11-02,949.83
596,13-11-03,949.83
597,13-11-03,949.83
598,13-11-04,949.83
599,13-11-05,949.83
600,13-11-07,949.83
601,13-11-08,949.83
602,13-11-09,949.83
603,13-11-10,949.83
604,13-11-11,949.83
605,13-11-13,949.83
606,13-11-14,949.83
607,13-11-15,949.83
608,13-11-16,949.83
609,13-11-17,949.83
610,13-11-18,949.83
611,13-11-19,949.83
612,13-11-20,949.83
613,13-11-22,949.83
614,13-11-23,949.83
615,13-11-24,949.83
616,13-11-25,949.83
617,13-11-26,949.83
618,13-11-27,949.83
619,13-11-28,949.83
620,13-11-29,949.83
621,13-11-30,949.83
622,13-11-31,949.83
623,13-11-32,949.83
624,13-11-34,949.83
625,13-11-35,949.83
626,13-11-36,949.83
627,13-11-37,949.83
628,13-11-38,949.83
629,13-11-39,949.83
630,13-11-40,949.83
631,13-11-41,949.83
632,13-11-42,949.83
633,13-11-43,949.83
634,13-11-44,949.83
635,13-11-45,949.83
636,13-11-46,949.83
637,13-11-47,949.83
638,13-11-48,949.83
639,13-11-49,949.83
640,13-11-50,949.83
641,13-11-51,949.83
642,13-11-53,949.83
643,13-11-54,949.83
644,13-11-55,949.83
645,13-11-56,949.83
646,13-11-57,949.83
647,13-11-58,949.83
648,13-11-59,949.83
649,13-12-01,949.83
650,13-12-02,949.83
651,13-12-03,949.83
652,13-12-04,949.83
653,13-12-05,949.83
654,13-12-06,949.830
655,13-12-07,949.830
656,13-12-08,949.830
657,13-12-09,949.8300
658,13-12-10,949.8300
659,13-12-11,949.830
660,13-12-13,949.830
661,13-12-14,949.830
662,13-12-15,949.830
663,13-12-16,949.83
664,13-12-17,949.83
665,13-12-18,949.83
666,13-12-19,949.8300
667,13-12-20,949.83
668,13-12-21,949.83
669,13-12-22,949.83
670,13-12-23,949.83
671,13-12-24,949.83
672,13-12-25,949.83
673,13-12-26,949.83
674,13-12-27,949.83
675,13-12-28,949.83
676,13-12-29,949.83
677,13-12-30,949.83
678,13-12-31,949.83
679,13-12-32,949.83
680,13-12-34,949.83
681,13-12-35,949.83
682,13-12-36,949.83
683,13-12-37,949.83
684,13-12-38,949.83
685,13-12-39,949.83
686,13-12-40,949.83
687,13-12-41,949.83
688,13-12-42,949.83
689,13-12-43,949.83
690,13-12-44,949.83
691,13-12-45,949.83
692,13-12-46,949.83
693,13-12-47,949.83
694,13-12-47,949.83
695,13-12-49,949.83
696,13-12-50,949.83
697,13-12-51,949.83
698,13-12-52,949.83
699,13-12-53,949.83
700,13-12-54,949.83
701,13-12-55,949.83
702,13-12-56,949.830
703,13-12-57,949.830
704,13-12-58,949.830
705,13-12-59,949.830
706,13-13-00,949.830
707,13-13-01,949.830
708,13-13-02,949.830
709,13-13-03,949.830
710,13-13-04,949.83
711,13-13-05,949.83
712,13-13-06,949.83
713,13-13-07,949.83
714,13-13-08,949.83
715,13-13-09,949.83
716,13-13-10,949.83
717,13-13-11,949.83
718,13-13-12,949.83
719,13-13-13,949.83
720,13-13-14,949.8300
721,13-13-16,949.8300
722,13-13-17,949.8300
723,13-13-18,949.8300
724,13-13-19,949.8300
725,13-13-20,949.8300
726,13-13-21,949.8300
727,13-13-22,949.8300
728,13-13-23,949.8300
729,13-13-24,949.83
730,13-13-25,949.83
731,13-13-26,949.83
732,13-13-27,949.83
733,13-13-28,949.83
734,13-13-30,949.83
735,13-13-30,949.83
736,13-13-31,949.83
737,13-13-32,949.83
738,13-13-33,949.83
739,13-13-35,949.83
740,13-13-36,949.83
741,13-13-37,949.83
742,13-13-38,949.83
743,13-13-38,949.83
744,13-13-40,949.83
745,13-13-41,949.83
746,13-13-42,949.83
747,13-13-43,949.83
748,13-13-44,
749,13-13-45,949.83
750,13-13-46,949.83
751,13-13-47,949.83
752,13-13-48,949.83
753,13-13-49,949.83
754,13-13-51,949.83
755,13-13-52,949.83
756,13-13-53,949.83
757,13-13-54,949.83
758,13-13-55,949.83
759,13-13-56,949.83
760,13-13-57,949.83
761,13-13-59,949.83
762,13-14-00,949.83
763,13-14-01,949.83
764,13-14-02,949.83
765,13-14-03,949.83
766,13-14-04,949.83
767,13-14-06,949.83
768,13-14-07,949.83
769,13-14-08,949.83
770,13-14-09,949.83
771,13-14-10,949.83
772,13-14-11,949.83
773,13-14-12,949.83
774,13-14-13,949.83
775,13-14-14,949.83
776,13-14-15,949.83
777,13-14-16,949.83
778,13-14-17,949.83
779,13-14-18,949.83
780,13-14-20,949.83
781,13-14-21,949.83
782,13-14-22,949.83
783,13-14-23,949.83
784,13-14-24,949.83
785,13-14-25,949.830
786,13-14-26,949.830
787,13-14-27,949.830
788,13-14-28,949.83
789,13-14-29,949.83
790,13-14-30,949.83
791,13-14-31,949.83
792,13-14-32,949.83
793,13-14-33,949.83
794,13-14-34,949.83
795,13-14-36,949.83
796,13-14-37,949.83
797,13-14-38,949.83
798,13-14-39,949.83
799,13-14-40,949.83
800,13-14-41,949.83
801,13-14-42,949.83
802,13-14-43,949.83
803,13-14-44,949.83
804,13-14-45,949.83
805,13-14-47,949.83
806,13-14-48,949.83
807,13-14-49,949.83
808,13-14-49,949.83
809,13-14-51,949.83
810,13-14-51,949.83
811,13-14-53,949.83
812,13-14-53,949.83
813,13-14-55,949.83
814,13-14-56,949.83
815,13-14-57,949.83
816,13-14-58,949.83
817,13-14-59,949.83
818,13-15-00,949.83
819,13-15-01,949.83
820,13-15-03,949.83
821,13-15-04,949.83
822,13-15-05,949.83
823,13-15-06,949.83
824,13-15-07,949.83
825,13-15-08,949.83
826,13-15-09,949.83
827,13-15-10,949.83
828,13-15-11,949.83
829,13-15-11,949.83
830,13-15-12,949.83
831,13-15-13,949.83
832,13-15-15,949.83
833,13-15-16,949.83
834,13-15-17,949.83
835,13-15-18,949.83
836,13-15-19,949.83
837,13-15-20,949.83
838,13-15-21,949.83
839,13-15-22,949.83
840,13-15-24,949.83
841,13-15-25,949.83
842,13-15-26,949.83
843,13-15-27,949.83
844,13-15-28,949.83
845,13-15-29,949.83
846,13-15-30,949.83
847,13-15-31,949.83
848,13-15-32,949.83
849,13-15-33,949.83
850,13-15-34,949.83
851,13-15-36,949.83
852,13-15-37,949.83
853,13-15-37,949.83
854,13-15-39,949.83
855,13-15-40,949.83
856,13-15-41,949.83
857,13-15-42,949.83
858,13-15-44,949.83
859,13-15-45,949.83
860,13-15-46,949.83
861,13-15-47,949.83
862,13-15-48,949.83
863,13-15-49,949.83
864,13-15-50,949.83
865,13-15-51,949.83
866,13-15-52,949.83
867,13-15-53,949.83
868,13-15-55,949.83
869,13-15-56,949.83
870,13-15-57,949.83
871,13-15-58,949.83
872,13-15-59,949.83
873,13-15-59,949.83
874,13-16-01,949.83
875,13-16-02,949.83
876,13-16-03,949.83
877,13-16-04,949.83
878,13-16-05,949.83
879,13-16-06,949.83
880,13-16-07,949.83
881,13-16-08,949.83
882,13-16-09,949.83
883,13-16-10,949.83
884,13-16-11,949.83
885,13-16-12,949.83
886,13-16-14,949.83
887,13-16-15,949.83
888,13-16-16,949.83
889,13-16-17,949.83
890,13-16-19,949.83
891,13-16-20,949.83
892,13-16-21,949.83
893,13-16-23,949.83
894,13-16-24,949.83
895,13-16-25,949.83
896,13-16-26,949.83
897,13-16-27,949.83
898,13-16-28,949.83
899,13-16-29,949.83
900,13-16-30,949.83
901,13-16-31,949.83
902,13-16-32,949.83
903,13-16-33,949.83
904,13-16-34,949.83
905,13-16-35,949.83
906,13-16-36,949.83
907,13-16-37,949.83
908,13-16-39,949.83
909,13-16-40,949.83
910,13-16-42,949.83
911,13-16-43,949.83
912,13-16-44,949.83
913,13-16-45,949.83
914,13-16-46,949.83
915,13-16-47,949.83
916,13-16-48,949.83
917,13-16-49,949.83
918,13-16-50,949.83
919,13-16-52,949.83
920,13-16-53,949.83
921,13-16-54,949.83
922,13-16-55,949.83
923,13-16-56,949.83
924,13-16-57,949.83
925,13-16-58,949.83
926,13-16-59,949.83
927,13-17-00,949.83
928,13-17-01,949.83
929,13-17-06,949.83
930,13-17-08,949.83
931,13-17-09,949.83
932,13-17-10,949.83
933,13-17-11,949.83
934,13-17-12,949.83
935,13-17-13,949.83
936,13-17-14,949.83
937,13-17-14,949.83
938,13-17-15,949.83
939,13-17-16,949.83
940,13-17-18,949.83
941,13-17-19,949.83
942,13-17-20,949.83
943,13-17-21,949.83
944,13-17-22,949.83
945,13-17-23,949.83
946,13-17-24,949.83
947,13-17-25,949.83
948,13-17-26,949.83
949,13-17-27,949.83
950,13-17-30,949.83
951,13-17-32,949.83
952,13-17-33,949.83
953,13-17-34,949.83
954,13-17-35,949.83
955,13-17-36,949.83
956,13-17-37,949.83
957,13-17-38,949.83
958,13-17-39,949.83
959,13-17-40,949.83
960,13-17-47,949.83
961,13-17-49,949.83
962,13-17-50,949.83
963,13-17-51,949.83
964,13-17-52,949.83
965,13-17-53,949.83
966,13-17-54,949.83
967,13-17-55,949.83
968,13-17-57,949.83
969,13-17-58,949.83
970,13-17-59,949.83
971,13-18-01,949.83
972,13-18-02,949.83
973,13-18-03,949.83
974,13-18-04,949.83
975,13-18-06,949.83
976,13-18-07,949.83
977,13-18-08,949.83
978,13-18-09,949.83
979,13-18-10,949.83
980,13-18-11,949.83
981,13-18-12,949.83
982,13-18-13,949.83
983,13-18-14,949.83
984,13-18-16,949.83
985,13-18-17,949.83
986,13-18-17,949.83
987,13-18-18,949.83
988,13-18-20,949.83
989,13-18-21,949.83
990,13-18-22,949.83
991,13-18-23,949.83
992,13-18-24,949.83
993,13-18-25,949.83
994,13-18-26,949.83
995,13-18-27,949.83
996,13-18-28,949.83
997,13-18-29,949.83
998,13-18-30,949.83
999,13-18-31,949.83
1000,13-18-32,949.83
1001,13-18-33,949.83
1002,13-18-34,949.83
1003,13-18-35,949.83
1004,13-18-36,949.83
1005,13-18-38,949.83
1006,13-18-39,949.83
1007,13-18-40,949.83
1008,13-18-42,949.83
1009,13-18-43,949.83
1010,13-18-43,949.83
1011,13-18-44,949.83
1012,13-18-46,949.83
1013,13-18-49,949.83
1014,13-18-50,949.83
1015,13-18-51,949.83
1016,13-18-53,949.83
1017,13-18-53,949.83
1018,13-18-54,949.83
1019,13-18-56,949.83
1020,13-18-57,949.83
1021,13-18-58,949.83
1022,13-18-59,949.83
1023,13-19-00,949.83
1024,13-19-01,949.83
1025,13-19-02,949.83
1026,13-19-03,949.83
1027,13-19-04,949.83
1028,13-19-05,949.83
1029,13-19-06,949.83
1030,13-19-07,949.83
1031,13-19-08,949.83
1032,13-19-09,949.83
1033,13-19-10,949.83
1034,13-19-11,949.83
1035,13-19-12,949.83
1036,13-19-14,949.83
1037,13-19-15,949.83
1038,13-19-16,949.83
1039,13-19-17,949.83
1040,13-19-18,949.83
1041,13-19-19,949.83
1042,13-19-20,949.83
1043,13-19-21,949.83
1044,13-19-22,949.83
1045,13-19-23,949.83
1046,13-19-24,949.83
1047,13-19-25,949.83
1048,13-19-26,949.83
1049,13-19-27,949.83
1050,13-19-28,949.83
1051,13-19-29,949.83
1052,13-19-30,949.83
1053,13-19-31,949.83
1054,13-19-32,949.83
1055,13-19-33,949.83
1056,13-19-34,949.83
1057,13-19-35,949.83
1058,13-19-37,949.83
1059,13-19-37,949.83
1060,13-19-40,949.83
1061,13-19-41,949.83
1062,13-19-42,949.83
1063,13-19-43,949.83
1064,13-19-44,949.83
1065,13-19-45,949.83
1066,13-19-47,949.83
1067,13-19-48,949.83
1068,13-19-49,949.83
1069,13-19-50,949.83
1070,13-19-50,949.83
1071,13-19-51,949.83
1072,13-19-52,949.83
1073,13-19-53,949.83
1074,13-19-54,949.83
1075,13-19-55,949.83
1076,13-19-56,949.83
1077,13-19-57,949.83
1078,13-19-57,949.83
1079,13-19-59,949.83
1080,13-20-00,949.83
1081,13-20-01,949.83
1082,13-20-02,949.83
1083,13-20-03,949.83
1084,13-20-04,949.83
1085,13-20-05,949.83
1086,13-20-07,949.83
1087,13-20-08,949.83
1088,13-20-08,949.83
1089,13-20-10,949.83
1090,13-20-11,949.83
1091,13-20-12,949.83
1092,13-20-13,949.83
1093,13-20-14,949.83
1094,13-20-15,949.83
1095,13-20-17,949.83
1096,13-20-18,949.83
1097,13-20-19,949.83
1098,13-20-20,949.83
1099,13-20-21,949.83
1100,13-20-22,949.83
1101,13-20-23,949.83
1102,13-20-24,949.83
1103,13-20-25,949.83
1104,13-20-26,949.83
1105,13-20-27,949.83
1106,13-20-27,949.83
1107,13-20-28,949.83
1108,13-20-30,949.83
1109,13-20-30,949.83
1110,13-20-31,949.83
1111,13-20-33,949.83
1112,13-20-34,949.83
1113,13-20-35,949.83
1114,13-20-36,949.83
1115,13-20-37,949.83
1116,13-20-38,949.83
1117,13-20-39,949.83
1118,13-20-41,949.83
1119,13-20-42,949.83
1120,13-20-43,949.83
1121,13-20-44,949.83
1122,13-20-45,949.83
1123,13-20-46,949.83
1124,13-20-47,949.83
1125,13-20-48,949.83
1126,13-20-49,949.83
1127,13-20-50,949.83
1128,13-20-51,949.83
1129,13-20-52,949.83
1130,13-20-53,949.83
1131,13-20-54,949.83
1132,13-20-55,949.83
1133,13-20-56,949.83
1134,13-20-57,949.83
1135,13-20-58,949.83
1136,13-20-59,949.83
1137,13-21-00,949.83
1138,13-21-01,949.83
1139,13-21-02,949.83
1140,13-21-03,949.83
1141,13-21-04,949.83
1142,13-21-05,949.83
1143,13-21-06,949.83
1144,13-21-07,949.83
1145,13-21-08,949.83
1146,13-21-09,949.83
1147,13-21-10,949.83
1148,13-21-11,949.83
1149,13-21-12,949.83
